"ix","iy","lat","long"
60,12,39.0748695942445,-84.5019933776585
61,12,39.074870313511,-84.5042525904918
62,12,39.0748709891856,-84.5065118033697
63,12,39.0748716212682,-84.5087710162895
64,12,39.074872209759,-84.5110302292484
65,12,39.0748727546579,-84.5132894422436
66,12,39.0748732559649,-84.5155486552723
67,12,39.0748737136799,-84.5178078683316
68,12,39.0748741278031,-84.5200670814189
69,12,39.0748744983343,-84.5223262945313
70,12,39.0748748252737,-84.5245855076661
71,12,39.0748751086211,-84.5268447208203
72,12,39.0748753483766,-84.5291039339914
73,12,39.0748755445402,-84.5313631471764
74,12,39.0748756971119,-84.5336223603725
75,12,39.0748758060917,-84.535881573577
76,12,39.0748758714796,-84.5381407867871
77,12,39.0748758932755,-84.5404
78,12,39.0748758714796,-84.5426592132129
79,12,39.0748758060917,-84.544918426423
80,12,39.0748756971119,-84.5471776396275
81,12,39.0748755445402,-84.5494368528237
82,12,39.0748753483766,-84.5516960660086
83,12,39.0748751086211,-84.5539552791797
84,12,39.0748748252737,-84.5562144923339
85,12,39.0748744983343,-84.5584737054687
86,12,39.0748741278031,-84.5607329185811
87,12,39.0748737136799,-84.5629921316684
88,12,39.0748732559649,-84.5652513447277
89,12,39.0748727546579,-84.5675105577564
90,12,39.074872209759,-84.5697697707516
91,12,39.0748716212683,-84.5720289837105
92,12,39.0748709891856,-84.5742881966303
93,12,39.074870313511,-84.5765474095082
94,12,39.0748695942445,-84.5788066223415
95,12,39.0748688313862,-84.5810658351273
96,12,39.0748680249359,-84.5833250478629
97,12,39.0748671748937,-84.5855842605455
98,12,39.0748662812597,-84.5878434731722
99,12,39.0748653440338,-84.5901026857403
100,12,39.074864363216,-84.592361898247
101,12,39.0748633388063,-84.5946211106895
102,12,39.0748622708047,-84.5968803230651
103,12,39.0748611592113,-84.5991395353708
104,12,39.0748600040259,-84.601398747604
105,12,39.0748588052488,-84.6036579597617
106,12,39.0748575628797,-84.6059171718414
107,12,39.0748562769188,-84.6081763838401
108,12,39.074854947366,-84.610435595755
109,12,39.0748535742214,-84.6126948075835
110,12,39.0748521574849,-84.6149540193226
111,12,39.0748506971566,-84.6172132309696
112,12,39.0748491932364,-84.6194724425217
113,12,39.0748476457244,-84.6217316539761
114,12,39.0748460546206,-84.62399086533
115,12,39.0748444199249,-84.6262500765806
116,12,39.0748427416375,-84.6285092877252
117,12,39.0748410197581,-84.6307684987609
118,12,39.074839254287,-84.633027709685
119,12,39.0748374452241,-84.6352869204946
120,12,39.0748355925693,-84.637546131187
121,12,39.0748336963228,-84.6398053417594
122,12,39.0748317564844,-84.6420645522089
123,12,39.0748297730543,-84.6443237625329
124,12,39.0748277460324,-84.6465829727284
125,12,39.0748256754187,-84.6488421827928
126,12,39.0748235612132,-84.6511013927231
127,12,39.074821403416,-84.6533606025168
128,12,39.074819202027,-84.6556198121708
129,12,39.0748169570463,-84.6578790216825
130,12,39.0748146684738,-84.660138231049
131,12,39.0748123363095,-84.6623974402677
132,12,39.0748099605536,-84.6646566493356
133,12,39.0748075412059,-84.6669158582499
134,12,39.0748050782664,-84.669175067008
135,12,39.0748025717353,-84.6714342756069
136,12,39.0748000216124,-84.673693484044
137,12,39.0747974278979,-84.6759526923164
138,12,39.0747947905916,-84.6782119004213
139,12,39.0747921096937,-84.6804711083559
140,12,39.0747893852041,-84.6827303161175
141,12,39.0747866171228,-84.6849895237033
142,12,39.0747838054499,-84.6872487311104
143,12,39.0747809501853,-84.689507938336
144,12,39.074778051329,-84.6917671453775
145,12,39.0747751088811,-84.6940263522319
146,12,39.0747721228416,-84.6962855588965
147,12,39.0747690932105,-84.6985447653686
148,12,39.0747660199877,-84.7008039716452
149,12,39.0747629031734,-84.7030631777237
150,12,39.0747597427674,-84.7053223836012
151,12,39.0747565387698,-84.707581589275
152,12,39.0747532911807,-84.7098407947422
153,12,39.07475,-84.7121
1,13,39.077,-84.3687
2,13,39.0770032912349,-84.3709592052573
3,13,39.0770065388776,-84.373218410724
4,13,39.0770097429279,-84.3754776163973
5,13,39.077012903386,-84.3777368222744
6,13,39.0770160202517,-84.3799960283524
7,13,39.0770190935251,-84.3822552346286
8,13,39.0770221232061,-84.3845144411003
9,13,39.0770251092949,-84.3867736477646
10,13,39.0770280517912,-84.3890328546186
11,13,39.0770309506952,-84.3912920616598
12,13,39.0770338060069,-84.3935512688851
13,13,39.0770366177262,-84.3958104762919
14,13,39.077039385853,-84.3980696838774
15,13,39.0770421103875,-84.4003288916387
16,13,39.0770447913296,-84.4025880995731
17,13,39.0770474286793,-84.4048473076778
18,13,39.0770500224366,-84.4071065159499
19,13,39.0770525726015,-84.4093657243868
20,13,39.0770550791739,-84.4116249329855
21,13,39.0770575421539,-84.4138841417434
22,13,39.0770599615415,-84.4161433506576
23,13,39.0770623373366,-84.4184025597254
24,13,39.0770646695393,-84.4206617689439
25,13,39.0770669581495,-84.4229209783103
26,13,39.0770692031672,-84.4251801878219
27,13,39.0770714045925,-84.4274393974759
28,13,39.0770735624253,-84.4296986072694
29,13,39.0770756766656,-84.4319578171997
30,13,39.0770777473134,-84.4342170272641
31,13,39.0770797743687,-84.4364762374596
32,13,39.0770817578315,-84.4387354477835
33,13,39.0770836977018,-84.4409946582331
34,13,39.0770855939796,-84.4432538688054
35,13,39.0770874466649,-84.4455130794978
36,13,39.0770892557576,-84.4477722903075
37,13,39.0770910212578,-84.4500315012316
38,13,39.0770927431655,-84.4522907122673
39,13,39.0770944214807,-84.454549923412
40,13,39.0770960562033,-84.4568091346627
41,13,39.0770976473333,-84.4590683460167
42,13,39.0770991948708,-84.4613275574712
43,13,39.0771006988158,-84.4635867690234
44,13,39.0771021591681,-84.4658459806705
45,13,39.077103575928,-84.4681051924097
46,13,39.0771049490952,-84.4703644042383
47,13,39.0771062786699,-84.4726236161534
48,13,39.077107564652,-84.4748828281522
49,13,39.0771088070415,-84.477142040232
50,13,39.0771100058384,-84.4794012523899
51,13,39.0771111610428,-84.4816604646233
52,13,39.0771122726546,-84.4839196769292
53,13,39.0771133406737,-84.4861788893049
54,13,39.0771143651003,-84.4884381017475
55,13,39.0771153459343,-84.4906973142544
56,13,39.0771162831756,-84.4929565268228
57,13,39.0771171768244,-84.4952157394497
58,13,39.0771180268806,-84.4974749521325
59,13,39.0771188333441,-84.4997341648683
60,13,39.0771195962151,-84.5019933776543
61,13,39.0771203154934,-84.5042525904878
62,13,39.0771209911791,-84.506511803366
63,13,39.0771216232722,-84.508771016286
64,13,39.0771222117726,-84.5110302292452
65,13,39.0771227566805,-84.5132894422406
66,13,39.0771232579957,-84.5155486552695
67,13,39.0771237157183,-84.5178078683291
68,13,39.0771241298483,-84.5200670814166
69,13,39.0771245003857,-84.5223262945293
70,13,39.0771248273304,-84.5245855076643
71,13,39.0771251106825,-84.5268447208188
72,13,39.0771253504419,-84.5291039339901
73,13,39.0771255466088,-84.5313631471753
74,13,39.077125699183,-84.5336223603717
75,13,39.0771258081646,-84.5358815735765
76,13,39.0771258735535,-84.5381407867869
77,13,39.0771258953498,-84.5404
78,13,39.0771258735535,-84.5426592132132
79,13,39.0771258081646,-84.5449184264235
80,13,39.077125699183,-84.5471776396283
81,13,39.0771255466088,-84.5494368528247
82,13,39.0771253504419,-84.55169606601
83,13,39.0771251106825,-84.5539552791812
84,13,39.0771248273304,-84.5562144923357
85,13,39.0771245003857,-84.5584737054707
86,13,39.0771241298483,-84.5607329185834
87,13,39.0771237157183,-84.5629921316709
88,13,39.0771232579957,-84.5652513447305
89,13,39.0771227566805,-84.5675105577594
90,13,39.0771222117726,-84.5697697707549
91,13,39.0771216232722,-84.572028983714
92,13,39.0771209911791,-84.574288196634
93,13,39.0771203154934,-84.5765474095122
94,13,39.077119596215,-84.5788066223457
95,13,39.0771188333441,-84.5810658351318
96,13,39.0771180268806,-84.5833250478675
97,13,39.0771171768244,-84.5855842605503
98,13,39.0771162831756,-84.5878434731772
99,13,39.0771153459343,-84.5901026857456
100,13,39.0771143651003,-84.5923618982524
101,13,39.0771133406737,-84.5946211106951
102,13,39.0771122726546,-84.5968803230708
103,13,39.0771111610428,-84.5991395353768
104,13,39.0771100058384,-84.6013987476101
105,13,39.0771088070415,-84.603657959768
106,13,39.077107564652,-84.6059171718478
107,13,39.0771062786699,-84.6081763838467
108,13,39.0771049490952,-84.6104355957618
109,13,39.077103575928,-84.6126948075903
110,13,39.0771021591681,-84.6149540193295
111,13,39.0771006988158,-84.6172132309766
112,13,39.0770991948708,-84.6194724425288
113,13,39.0770976473333,-84.6217316539833
114,13,39.0770960562033,-84.6239908653373
115,13,39.0770944214807,-84.626250076588
116,13,39.0770927431655,-84.6285092877327
117,13,39.0770910212578,-84.6307684987684
118,13,39.0770892557576,-84.6330277096925
119,13,39.0770874466649,-84.6352869205022
120,13,39.0770855939796,-84.6375461311946
121,13,39.0770836977018,-84.639805341767
122,13,39.0770817578315,-84.6420645522165
123,13,39.0770797743687,-84.6443237625404
124,13,39.0770777473134,-84.6465829727359
125,13,39.0770756766656,-84.6488421828003
126,13,39.0770735624253,-84.6511013927306
127,13,39.0770714045925,-84.6533606025241
128,13,39.0770692031672,-84.6556198121781
129,13,39.0770669581495,-84.6578790216897
130,13,39.0770646695393,-84.6601382310561
131,13,39.0770623373366,-84.6623974402746
132,13,39.0770599615415,-84.6646566493424
133,13,39.0770575421539,-84.6669158582566
134,13,39.0770550791739,-84.6691750670145
135,13,39.0770525726015,-84.6714342756132
136,13,39.0770500224366,-84.6736934840501
137,13,39.0770474286793,-84.6759526923223
138,13,39.0770447913297,-84.6782119004269
139,13,39.0770421103875,-84.6804711083613
140,13,39.077039385853,-84.6827303161227
141,13,39.0770366177262,-84.6849895237081
142,13,39.0770338060069,-84.6872487311149
143,13,39.0770309506952,-84.6895079383403
144,13,39.0770280517912,-84.6917671453813
145,13,39.0770251092948,-84.6940263522355
146,13,39.0770221232061,-84.6962855588997
147,13,39.0770190935251,-84.6985447653714
148,13,39.0770160202517,-84.7008039716476
149,13,39.077012903386,-84.7030631777256
150,13,39.0770097429279,-84.7053223836027
151,13,39.0770065388776,-84.7075815892759
152,13,39.0770032912349,-84.7098407947427
153,13,39.077,-84.7121
1,14,39.07925,-84.3687
2,14,39.0792532912891,-84.3709592052568
3,14,39.0792565389853,-84.373218410723
4,14,39.0792597430884,-84.3754776163959
5,14,39.0792629035985,-84.3777368222725
6,14,39.0792660205155,-84.3799960283501
7,14,39.0792690938396,-84.3822552346259
8,14,39.0792721235705,-84.3845144410972
9,14,39.0792751097084,-84.386773647761
10,14,39.0792780522533,-84.3890328546148
11,14,39.079280951205,-84.3912920616555
12,14,39.0792838065637,-84.3935512688806
13,14,39.0792866183293,-84.3958104762871
14,14,39.0792893865017,-84.3980696838722
15,14,39.0792921110811,-84.4003288916333
16,14,39.0792947920674,-84.4025880995674
17,14,39.0792974294605,-84.4048473076719
18,14,39.0793000232605,-84.4071065159438
19,14,39.0793025734674,-84.4093657243805
20,14,39.0793050800811,-84.4116249329791
21,14,39.0793075431017,-84.4138841417368
22,14,39.0793099625291,-84.4161433506508
23,14,39.0793123383634,-84.4184025597184
24,14,39.0793146706044,-84.4206617689368
25,14,39.0793169592523,-84.4229209783031
26,14,39.079319204307,-84.4251801878146
27,14,39.0793214057686,-84.4274393974685
28,14,39.0793235636369,-84.429698607262
29,14,39.079325677912,-84.4319578171922
30,14,39.0793277485939,-84.4342170272565
31,14,39.0793297756826,-84.436476237452
32,14,39.0793317591781,-84.4387354477759
33,14,39.0793336990804,-84.4409946582254
34,14,39.0793355953894,-84.4432538687978
35,14,39.0793374481052,-84.4455130794902
36,14,39.0793392572277,-84.4477722902999
37,14,39.079341022757,-84.4500315012241
38,14,39.0793427446931,-84.4522907122599
39,14,39.0793444230358,-84.4545499234046
40,14,39.0793460577854,-84.4568091346553
41,14,39.0793476489416,-84.4590683460094
42,14,39.0793491965046,-84.461327557464
43,14,39.0793507004743,-84.4635867690163
44,14,39.0793521608508,-84.4658459806635
45,14,39.0793535776339,-84.4681051924029
46,14,39.0793549508238,-84.4703644042315
47,14,39.0793562804204,-84.4726236161468
48,14,39.0793575664236,-84.4748828281458
49,14,39.0793588088336,-84.4771420402257
50,14,39.0793600076503,-84.4794012523838
51,14,39.0793611628737,-84.4816604646173
52,14,39.0793622745037,-84.4839196769234
53,14,39.0793633425405,-84.4861788892992
54,14,39.0793643669839,-84.4884381017421
55,14,39.0793653478341,-84.4906973142492
56,14,39.0793662850909,-84.4929565268177
57,14,39.0793671787544,-84.4952157394449
58,14,39.0793680288245,-84.4974749521278
59,14,39.0793688353013,-84.4997341648638
60,14,39.0793695981849,-84.5019933776501
61,14,39.079370317475,-84.5042525904838
62,14,39.0793709931719,-84.5065118033622
63,14,39.0793716252754,-84.5087710162825
64,14,39.0793722137855,-84.5110302292419
65,14,39.0793727587023,-84.5132894422375
66,14,39.0793732600258,-84.5155486552667
67,14,39.079373717756,-84.5178078683265
68,14,39.0793741318928,-84.5200670814143
69,14,39.0793745024362,-84.5223262945272
70,14,39.0793748293863,-84.5245855076625
71,14,39.0793751127431,-84.5268447208173
72,14,39.0793753525065,-84.5291039339888
73,14,39.0793755486766,-84.5313631471743
74,14,39.0793757012533,-84.5336223603709
75,14,39.0793758102367,-84.535881573576
76,14,39.0793758756267,-84.5381407867866
77,14,39.0793758974234,-84.5404
78,14,39.0793758756267,-84.5426592132134
79,14,39.0793758102367,-84.544918426424
80,14,39.0793757012533,-84.5471776396291
81,14,39.0793755486766,-84.5494368528257
82,14,39.0793753525065,-84.5516960660112
83,14,39.0793751127431,-84.5539552791828
84,14,39.0793748293863,-84.5562144923375
85,14,39.0793745024362,-84.5584737054728
86,14,39.0793741318928,-84.5607329185857
87,14,39.079373717756,-84.5629921316735
88,14,39.0793732600258,-84.5652513447334
89,14,39.0793727587024,-84.5675105577625
90,14,39.0793722137855,-84.5697697707582
91,14,39.0793716252754,-84.5720289837175
92,14,39.0793709931719,-84.5742881966378
93,14,39.079370317475,-84.5765474095162
94,14,39.0793695981848,-84.5788066223499
95,14,39.0793688353014,-84.5810658351362
96,14,39.0793680288245,-84.5833250478722
97,14,39.0793671787544,-84.5855842605552
98,14,39.0793662850909,-84.5878434731823
99,14,39.0793653478341,-84.5901026857508
100,14,39.0793643669839,-84.5923618982579
101,14,39.0793633425405,-84.5946211107008
102,14,39.0793622745037,-84.5968803230766
103,14,39.0793611628737,-84.5991395353827
104,14,39.0793600076503,-84.6013987476162
105,14,39.0793588088336,-84.6036579597743
106,14,39.0793575664236,-84.6059171718543
107,14,39.0793562804204,-84.6081763838533
108,14,39.0793549508238,-84.6104355957685
109,14,39.0793535776339,-84.6126948075972
110,14,39.0793521608508,-84.6149540193365
111,14,39.0793507004743,-84.6172132309837
112,14,39.0793491965046,-84.619472442536
113,14,39.0793476489416,-84.6217316539906
114,14,39.0793460577854,-84.6239908653447
115,14,39.0793444230358,-84.6262500765955
116,14,39.0793427446931,-84.6285092877401
117,14,39.079341022757,-84.630768498776
118,14,39.0793392572277,-84.6330277097001
119,14,39.0793374481052,-84.6352869205098
120,14,39.0793355953894,-84.6375461312022
121,14,39.0793336990804,-84.6398053417746
122,14,39.0793317591781,-84.6420645522241
123,14,39.0793297756826,-84.644323762548
124,14,39.0793277485939,-84.6465829727435
125,14,39.079325677912,-84.6488421828078
126,14,39.0793235636369,-84.651101392738
127,14,39.0793214057686,-84.6533606025315
128,14,39.079319204307,-84.6556198121854
129,14,39.0793169592523,-84.6578790216969
130,14,39.0793146706044,-84.6601382310632
131,14,39.0793123383634,-84.6623974402816
132,14,39.0793099625291,-84.6646566493492
133,14,39.0793075431017,-84.6669158582632
134,14,39.0793050800811,-84.669175067021
135,14,39.0793025734674,-84.6714342756195
136,14,39.0793000232605,-84.6736934840562
137,14,39.0792974294605,-84.6759526923281
138,14,39.0792947920674,-84.6782119004326
139,14,39.0792921110811,-84.6804711083667
140,14,39.0792893865018,-84.6827303161278
141,14,39.0792866183293,-84.684989523713
142,14,39.0792838065637,-84.6872487311194
143,14,39.079280951205,-84.6895079383445
144,14,39.0792780522533,-84.6917671453853
145,14,39.0792751097084,-84.694026352239
146,14,39.0792721235705,-84.6962855589029
147,14,39.0792690938396,-84.6985447653741
148,14,39.0792660205155,-84.7008039716499
149,14,39.0792629035985,-84.7030631777275
150,14,39.0792597430884,-84.7053223836042
151,14,39.0792565389853,-84.707581589277
152,14,39.0792532912891,-84.7098407947432
153,14,39.07925,-84.7121
1,15,39.0815,-84.3687
2,15,39.0815032913433,-84.3709592052563
3,15,39.0815065390929,-84.3732184107221
4,15,39.0815097432488,-84.3754776163944
5,15,39.0815129038109,-84.3777368222705
6,15,39.0815160207793,-84.3799960283477
7,15,39.0815190941539,-84.3822552346231
8,15,39.0815221239347,-84.384514441094
9,15,39.0815251101218,-84.3867736477575
10,15,39.0815280527151,-84.3890328546109
11,15,39.0815309517146,-84.3912920616513
12,15,39.0815338071203,-84.393551268876
13,15,39.0815366189321,-84.3958104762822
14,15,39.0815393871502,-84.3980696838671
15,15,39.0815421117744,-84.4003288916279
16,15,39.0815447928048,-84.4025880995618
17,15,39.0815474302414,-84.404847307666
18,15,39.0815500240841,-84.4071065159377
19,15,39.0815525743329,-84.4093657243742
20,15,39.0815550809879,-84.4116249329726
21,15,39.0815575440491,-84.4138841417301
22,15,39.0815599635163,-84.416143350644
23,15,39.0815623393897,-84.4184025597115
24,15,39.0815646716692,-84.4206617689297
25,15,39.0815669603547,-84.4229209782959
26,15,39.0815692054464,-84.4251801878073
27,15,39.0815714069442,-84.4274393974611
28,15,39.081573564848,-84.4296986072545
29,15,39.081575679158,-84.4319578171847
30,15,39.081577749874,-84.434217027249
31,15,39.081579776996,-84.4364762374444
32,15,39.0815817605242,-84.4387354477683
33,15,39.0815837004584,-84.4409946582178
34,15,39.0815855967986,-84.4432538687902
35,15,39.0815874495449,-84.4455130794827
36,15,39.0815892586972,-84.4477722902924
37,15,39.0815910242556,-84.4500315012165
38,15,39.08159274622,-84.4522907122524
39,15,39.0815944245904,-84.4545499233972
40,15,39.0815960593668,-84.456809134648
41,15,39.0815976505493,-84.4590683460022
42,15,39.0815991981378,-84.4613275574568
43,15,39.0816007021322,-84.4635867690092
44,15,39.0816021625327,-84.4658459806566
45,15,39.0816035793392,-84.468105192396
46,15,39.0816049525517,-84.4703644042248
47,15,39.0816062821701,-84.4726236161402
48,15,39.0816075681946,-84.4748828281393
49,15,39.081608810625,-84.4771420402194
50,15,39.0816100094614,-84.4794012523777
51,15,39.0816111647038,-84.4816604646113
52,15,39.0816122763522,-84.4839196769176
53,15,39.0816133444066,-84.4861788892936
54,15,39.0816143688669,-84.4884381017367
55,15,39.0816153497331,-84.490697314244
56,15,39.0816162870054,-84.4929565268127
57,15,39.0816171806836,-84.49521573944
58,15,39.0816180307677,-84.4974749521232
59,15,39.0816188372578,-84.4997341648594
60,15,39.0816196001539,-84.5019933776459
61,15,39.0816203194559,-84.5042525904799
62,15,39.0816209951639,-84.5065118033585
63,15,39.0816216272778,-84.508771016279
64,15,39.0816222157976,-84.5110302292386
65,15,39.0816227607234,-84.5132894422345
66,15,39.0816232620552,-84.5155486552639
67,15,39.0816237197929,-84.517807868324
68,15,39.0816241339365,-84.520067081412
69,15,39.081624504486,-84.5223262945252
70,15,39.0816248314415,-84.5245855076607
71,15,39.0816251148029,-84.5268447208157
72,15,39.0816253545703,-84.5291039339875
73,15,39.0816255507436,-84.5313631471733
74,15,39.0816257033228,-84.5336223603701
75,15,39.081625812308,-84.5358815735755
76,15,39.0816258776991,-84.5381407867863
77,15,39.0816258994961,-84.5404
78,15,39.0816258776991,-84.5426592132137
79,15,39.081625812308,-84.5449184264246
80,15,39.0816257033228,-84.5471776396299
81,15,39.0816255507436,-84.5494368528268
82,15,39.0816253545703,-84.5516960660125
83,15,39.0816251148029,-84.5539552791843
84,15,39.0816248314415,-84.5562144923394
85,15,39.081624504486,-84.5584737054749
86,15,39.0816241339365,-84.560732918588
87,15,39.0816237197928,-84.562992131676
88,15,39.0816232620552,-84.5652513447361
89,15,39.0816227607234,-84.5675105577655
90,15,39.0816222157976,-84.5697697707614
91,15,39.0816216272778,-84.572028983721
92,15,39.0816209951639,-84.5742881966415
93,15,39.0816203194559,-84.5765474095201
94,15,39.0816196001539,-84.5788066223541
95,15,39.0816188372578,-84.5810658351406
96,15,39.0816180307677,-84.5833250478768
97,15,39.0816171806836,-84.58558426056
98,15,39.0816162870054,-84.5878434731873
99,15,39.0816153497331,-84.590102685756
100,15,39.0816143688669,-84.5923618982633
101,15,39.0816133444066,-84.5946211107064
102,15,39.0816122763522,-84.5968803230824
103,15,39.0816111647038,-84.5991395353887
104,15,39.0816100094614,-84.6013987476224
105,15,39.081608810625,-84.6036579597806
106,15,39.0816075681946,-84.6059171718607
107,15,39.0816062821701,-84.6081763838598
108,15,39.0816049525517,-84.6104355957752
109,15,39.0816035793392,-84.612694807604
110,15,39.0816021625327,-84.6149540193435
111,15,39.0816007021322,-84.6172132309908
112,15,39.0815991981378,-84.6194724425432
113,15,39.0815976505493,-84.6217316539979
114,15,39.0815960593668,-84.623990865352
115,15,39.0815944245904,-84.6262500766029
116,15,39.08159274622,-84.6285092877476
117,15,39.0815910242556,-84.6307684987835
118,15,39.0815892586972,-84.6330277097076
119,15,39.0815874495449,-84.6352869205173
120,15,39.0815855967986,-84.6375461312098
121,15,39.0815837004584,-84.6398053417822
122,15,39.0815817605242,-84.6420645522317
123,15,39.081579776996,-84.6443237625556
124,15,39.081577749874,-84.646582972751
125,15,39.081575679158,-84.6488421828153
126,15,39.081573564848,-84.6511013927455
127,15,39.0815714069442,-84.6533606025389
128,15,39.0815692054464,-84.6556198121927
129,15,39.0815669603547,-84.6578790217041
130,15,39.0815646716692,-84.6601382310703
131,15,39.0815623393897,-84.6623974402885
132,15,39.0815599635163,-84.664656649356
133,15,39.0815575440491,-84.6669158582699
134,15,39.0815550809879,-84.6691750670274
135,15,39.0815525743329,-84.6714342756258
136,15,39.0815500240841,-84.6736934840623
137,15,39.0815474302414,-84.675952692334
138,15,39.0815447928048,-84.6782119004382
139,15,39.0815421117744,-84.6804711083721
140,15,39.0815393871502,-84.6827303161329
141,15,39.0815366189321,-84.6849895237178
142,15,39.0815338071203,-84.687248731124
143,15,39.0815309517146,-84.6895079383487
144,15,39.0815280527151,-84.6917671453891
145,15,39.0815251101218,-84.6940263522425
146,15,39.0815221239347,-84.696285558906
147,15,39.0815190941539,-84.6985447653769
148,15,39.0815160207793,-84.7008039716523
149,15,39.0815129038109,-84.7030631777295
150,15,39.0815097432488,-84.7053223836056
151,15,39.0815065390929,-84.707581589278
152,15,39.0815032913433,-84.7098407947437
153,15,39.0815,-84.7121
1,16,39.08375,-84.3687
2,16,39.0837532913975,-84.3709592052558
3,16,39.0837565392005,-84.3732184107211
4,16,39.0837597434091,-84.3754776163929
5,16,39.0837629040233,-84.3777368222686
6,16,39.083766021043,-84.3799960283454
7,16,39.0837690944681,-84.3822552346204
8,16,39.0837721242989,-84.3845144410909
9,16,39.0837751105351,-84.386773647754
10,16,39.0837780531768,-84.389032854607
11,16,39.083780952224,-84.3912920616471
12,16,39.0837838076766,-84.3935512688715
13,16,39.0837866195348,-84.3958104762774
14,16,39.0837893877984,-84.398069683862
15,16,39.0837921124675,-84.4003288916225
16,16,39.083794793542,-84.4025880995561
17,16,39.083797431022,-84.4048473076601
18,16,39.0838000249074,-84.4071065159316
19,16,39.0838025751982,-84.4093657243679
20,16,39.0838050818944,-84.4116249329661
21,16,39.0838075449961,-84.4138841417235
22,16,39.0838099645032,-84.4161433506372
23,16,39.0838123404156,-84.4184025597045
24,16,39.0838146727335,-84.4206617689227
25,16,39.0838169614567,-84.4229209782887
26,16,39.0838192065854,-84.4251801878001
27,16,39.0838214081194,-84.4274393974538
28,16,39.0838235660587,-84.4296986072471
29,16,39.0838256804034,-84.4319578171772
30,16,39.0838277511535,-84.4342170272414
31,16,39.083829778309,-84.4364762374368
32,16,39.0838317618697,-84.4387354477607
33,16,39.0838337018359,-84.4409946582102
34,16,39.0838355982073,-84.4432538687826
35,16,39.0838374509841,-84.4455130794751
36,16,39.0838392601662,-84.4477722902848
37,16,39.0838410257536,-84.450031501209
38,16,39.0838427477464,-84.4522907122449
39,16,39.0838444261444,-84.4545499233897
40,16,39.0838460609477,-84.4568091346407
41,16,39.0838476521564,-84.4590683459949
42,16,39.0838491997703,-84.4613275574497
43,16,39.0838507037895,-84.4635867690022
44,16,39.0838521642141,-84.4658459806496
45,16,39.0838535810439,-84.4681051923892
46,16,39.0838549542789,-84.4703644042181
47,16,39.0838562839193,-84.4726236161336
48,16,39.0838575699649,-84.4748828281329
49,16,39.0838588124158,-84.4771420402131
50,16,39.0838600112719,-84.4794012523715
51,16,39.0838611665333,-84.4816604646054
52,16,39.0838622782,-84.4839196769118
53,16,39.0838633462719,-84.486178889288
54,16,39.0838643707491,-84.4884381017313
55,16,39.0838653516315,-84.4906973142387
56,16,39.0838662889192,-84.4929565268076
57,16,39.0838671826121,-84.4952157394352
58,16,39.0838680327102,-84.4974749521186
59,16,39.0838688392136,-84.499734164855
60,16,39.0838696021222,-84.5019933776417
61,16,39.0838703214361,-84.5042525904759
62,16,39.0838709971552,-84.5065118033547
63,16,39.0838716292795,-84.5087710162755
64,16,39.083872217809,-84.5110302292353
65,16,39.0838727627438,-84.5132894422314
66,16,39.0838732640837,-84.5155486552611
67,16,39.083873721829,-84.5178078683214
68,16,39.0838741359794,-84.5200670814097
69,16,39.0838745065351,-84.5223262945231
70,16,39.0838748334959,-84.5245855076589
71,16,39.083875116862,-84.5268447208141
72,16,39.0838753566333,-84.5291039339862
73,16,39.0838755528099,-84.5313631471722
74,16,39.0838757053916,-84.5336223603694
75,16,39.0838758143786,-84.5358815735749
76,16,39.0838758797707,-84.5381407867861
77,16,39.0838759015681,-84.5404
78,16,39.0838758797707,-84.5426592132139
79,16,39.0838758143786,-84.5449184264251
80,16,39.0838757053916,-84.5471776396306
81,16,39.0838755528099,-84.5494368528278
82,16,39.0838753566333,-84.5516960660138
83,16,39.083875116862,-84.5539552791859
84,16,39.0838748334959,-84.5562144923412
85,16,39.0838745065351,-84.5584737054769
86,16,39.0838741359794,-84.5607329185903
87,16,39.083873721829,-84.5629921316786
88,16,39.0838732640837,-84.5652513447389
89,16,39.0838727627438,-84.5675105577686
90,16,39.083872217809,-84.5697697707647
91,16,39.0838716292795,-84.5720289837245
92,16,39.0838709971552,-84.5742881966453
93,16,39.0838703214361,-84.5765474095241
94,16,39.0838696021222,-84.5788066223583
95,16,39.0838688392136,-84.581065835145
96,16,39.0838680327102,-84.5833250478814
97,16,39.0838671826121,-84.5855842605648
98,16,39.0838662889192,-84.5878434731924
99,16,39.0838653516315,-84.5901026857613
100,16,39.0838643707491,-84.5923618982687
101,16,39.0838633462719,-84.594621110712
102,16,39.0838622782,-84.5968803230882
103,16,39.0838611665333,-84.5991395353947
104,16,39.0838600112719,-84.6013987476285
105,16,39.0838588124158,-84.6036579597869
106,16,39.0838575699649,-84.6059171718671
107,16,39.0838562839193,-84.6081763838664
108,16,39.0838549542789,-84.6104355957819
109,16,39.0838535810439,-84.6126948076109
110,16,39.0838521642141,-84.6149540193504
111,16,39.0838507037895,-84.6172132309978
112,16,39.0838491997703,-84.6194724425503
113,16,39.0838476521564,-84.6217316540051
114,16,39.0838460609477,-84.6239908653593
115,16,39.0838444261444,-84.6262500766102
116,16,39.0838427477463,-84.6285092877551
117,16,39.0838410257536,-84.630768498791
118,16,39.0838392601662,-84.6330277097152
119,16,39.0838374509841,-84.6352869205249
120,16,39.0838355982073,-84.6375461312174
121,16,39.0838337018359,-84.6398053417898
122,16,39.0838317618697,-84.6420645522393
