"cell_id","lat","long","Name","sum_cost","num_fire_incd","num_prop_sales","num_streets","num_walk_scores","num_reports","num_near_misses","median_sale_price.imputed","max_sale_price.imputed","mean_walk_score.imputed","min_walk_score.imputed","max_walk_score.imputed","sum_lane_cnt.imputed","sum_width.imputed","sum_area.imputed","categoryagricultural","categorycommercial","categoryindustrial","categorypublicly.owned","categorypublic.utilities","categoryresidential"
210018,39.0894337626248,-84.4150137281259,"Mt. Washington",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210019,39.0916837635906,-84.4150137281177,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210020,39.093933764556,-84.4150137281096,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210021,39.096183765521,-84.4150137281014,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210022,39.0984337664857,-84.4150137280932,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210023,39.10068376745,-84.415013728085,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210024,39.1029337684139,-84.4150137280768,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210025,39.1051837693775,-84.4150137280687,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210026,39.1074337703407,-84.4150137280605,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210027,39.1096837713036,-84.4150137280523,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210028,39.1119337722661,-84.4150137280441,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210029,39.1141837732282,-84.4150137280359,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210030,39.11643377419,-84.4150137280277,"Linwood",0,0,0,59,0,0,0,82700,323000,46,44,48,127,1413,1349309,NA,NA,NA,NA,NA,NA
210031,39.1186837751514,-84.4150137280196,"Linwood",0,0,40,29,4,1,0,38500,610000,31.25,26,33,84,853,330193,0,0,0,0,0,1
210032,39.1209337761124,-84.4150137280114,"Linwood",0,0,29,41,3,1,0,55000,157250,44,27,76,133,1342,447938,0,0,0,0,0,1
210033,39.1231837770731,-84.4150137280032,"Linwood",0,0,31,19,2,0,0,37500,336000,30,29,31,42,434,540952,0,0,0,0,0,1
210034,39.1254337780334,-84.415013727995,"Mt. Lookout",0,0,20,26,1,0,0,219000,489900,29,29,29,78,789,2065155,0,0,0,0,0,1
210035,39.1276837789934,-84.4150137279868,"Linwood",0,0,43,101,2,0,1,220000,489000,19,15,23,243,2326,797213,0,0,0,0,0,1
210036,39.129933779953,-84.4150137279787,"Mt. Lookout",0,0,37,28,2,0,0,378500,948715,15,15,15,54,594,509329,0,0,0,0,0,1
210037,39.1321837809122,-84.4150137279705,"Mt. Lookout",0,0,8,56,1,0,0,613000,821125,12,12,12,206,1898,4115042,0,0,0,0,0,1
210038,39.1344337818711,-84.4150137279623,"Mt. Lookout",0,0,0,39,0,0,0,82700,323000,46,44,48,156,1404,3898518,NA,NA,NA,NA,NA,NA
210039,39.1366837828296,-84.4150137279541,"Mt. Lookout",0,0,0,63,0,0,0,82700,323000,46,44,48,252,2268,6297606,NA,NA,NA,NA,NA,NA
210040,39.1389337837877,-84.4150137279459,"Mt. Lookout",0,0,9,39,0,1,0,249000,375000,46,44,48,150,1350,3425084,0,0,0,0,0,1
210041,39.1411837847455,-84.4150137279377,"Hyde Park",0.304,0,89,12,2,0,1,267500,485000,43,43,43,41,382,138626,0,0,0,0,0,1
210042,39.1434337857029,-84.4150137279295,"Hyde Park",0,0,17,17,0,0,0,228000,402000,46,44,48,52,905,254083,0,0,0,0,0,1
210043,39.14568378666,-84.4150137279214,"Hyde Park",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210044,39.1479337876167,-84.4150137279132,"Hyde Park",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210045,39.150183788573,-84.415013727905,"Hyde Park",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210046,39.152433789529,-84.4150137278968,"Oakley",0,0,0,2,0,0,0,82700,323000,46,44,48,4,48,18802,NA,NA,NA,NA,NA,NA
210047,39.1546837904846,-84.4150137278886,"Oakley",0,0,23,4,0,0,0,160000,6e+05,46,44,48,10,112,61510,0,0,0,0,0,1
210048,39.1569337914398,-84.4150137278804,"Oakley",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210049,39.1591837923947,-84.4150137278722,"Oakley",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210050,39.1614337933492,-84.4150137278641,"Madisonville",0,0,5,0,0,0,0,360000,835000,46,44,48,53,563,284640,0,0,1,0,0,0
210051,39.1636837943034,-84.4150137278559,"Madisonville",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
210052,39.1659337952572,-84.4150137278477,"Madisonville",0,0,11,34,1,0,0,71000,650000,16,16,16,101,1115,333346,0,0,0,0,0,1
210053,39.1681837962106,-84.4150137278395,"Madisonville",0,0,21,1,0,0,0,235340,293000,46,44,48,2,24,18194,0,0,0,0,0,1
210056,39.1749337990687,-84.415013727815,"Kennedy Heights",0,0,4,13,0,0,0,120750,365000,46,44,48,26,230,55916,0,0,0,0,0,1
210057,39.1771838000207,-84.4150137278068,"Kennedy Heights",0,0,28,48,2,1,0,74500.5,173000,36,34,38,124,1325,610463,0,0,0,0,0,1
210058,39.1794338009723,-84.4150137277986,"Pleasant Ridge",0.304,9,18,54,0,0,0,62500,144000,46,44,48,147,1702,923429,0,0,0,0,0,1
210059,39.1816838019235,-84.4150137277904,"Kennedy Heights",1.244,0,37,12,1,0,0,33700,866200,47,47,47,25,463,129883,0,0,0,0,0,1
210060,39.1839338028744,-84.4150137277822,"Kennedy Heights",0,0,71,20,3,1,0,55000,229000,47.6666666666667,47,48,48,511,224793,0,0,0,0,0,1
210061,39.186183803825,-84.415013727774,"Kennedy Heights",0,0,54,18,2,0,0,59950,215000,52,52,52,40,443,144553,0,0,0,0,0,1
210062,39.1884338047751,-84.4150137277658,"Kennedy Heights",1.103,0,4,14,0,0,0,150000,1273490,46,44,48,41,446,135187,0,1,0,0,0,0
210063,39.1906838057249,-84.4150137277576,"Kennedy Heights",0,0,66,3,2,0,0,53500,155000,42,42,42,7,73,39171,0,0,0,0,0,1
210064,39.1929338066744,-84.4150137277495,"Kennedy Heights",0,0,2,2,0,0,0,235750,296500,46,44,48,6,50,39936,0,0,0,0,0,1
220004,39.0579361463211,-84.417272937233,"California",0,0,0,28,0,0,0,82700,323000,46,44,48,126,1218,988120,NA,NA,NA,NA,NA,NA
220005,39.0601861473315,-84.4172729372247,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220006,39.0624361483416,-84.4172729372163,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220007,39.0646861493513,-84.417272937208,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220008,39.0669361503606,-84.4172729371997,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220009,39.0691861513696,-84.4172729371914,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220010,39.0714361523781,-84.417272937183,"Mt. Washington",0,0,0,19,0,0,0,82700,323000,46,44,48,38,421,895502,NA,NA,NA,NA,NA,NA
220011,39.0736861533863,-84.4172729371747,"Mt. Washington",0,0,0,52,0,0,0,82700,323000,46,44,48,104,1144,2750384,NA,NA,NA,NA,NA,NA
220012,39.0759361543941,-84.4172729371664,"Mt. Washington",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220013,39.0781861554015,-84.417272937158,"Mt. Washington",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220014,39.0804361564086,-84.4172729371497,"Mt. Washington",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220015,39.0826861574152,-84.4172729371414,"Mt. Washington",0,0,2,1,0,0,0,155500,162000,46,44,48,3,27,32081,0,0,0,0,0,1
220016,39.0849361584215,-84.4172729371331,"Mt. Washington",0,2,0,6,0,0,0,82700,323000,46,44,48,18,162,192486,NA,NA,NA,NA,NA,NA
220017,39.0871861594275,-84.4172729371247,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220018,39.089436160433,-84.4172729371164,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220019,39.0916861614382,-84.4172729371081,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220020,39.093936162443,-84.4172729370998,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220021,39.0961861634474,-84.4172729370914,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220022,39.0984361644514,-84.4172729370831,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220023,39.1006861654551,-84.4172729370748,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220024,39.1029361664583,-84.4172729370665,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220025,39.1051861674612,-84.4172729370581,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220026,39.1074361684638,-84.4172729370498,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220027,39.1096861694659,-84.4172729370415,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220028,39.1119361704677,-84.4172729370331,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220029,39.1141861714691,-84.4172729370248,"East End",0,0,0,38,0,0,0,82700,323000,46,44,48,76,874,1986298,NA,NA,NA,NA,NA,NA
220030,39.1164361724701,-84.4172729370165,"Linwood",0,0,3,25,0,0,0,220000,895514,46,44,48,50,550,282825,0,1,0,0,0,0
220031,39.1186861734707,-84.4172729370081,"Linwood",0,0,0,19,0,0,0,82700,323000,46,44,48,76,709,450509,NA,NA,NA,NA,NA,NA
220032,39.120936174471,-84.4172729369998,"Linwood",0,0,13,38,0,0,0,90700,460000,46,44,48,138,1321,1621406,0,0,0,0,0,1
220033,39.1231861754708,-84.4172729369915,"Mt. Lookout",1.103,0,1,33,0,0,0,184700,184700,46,44,48,102,983,488486,0,0,0,0,0,1
220034,39.1254361764704,-84.4172729369831,"Mt. Lookout",0,0,31,89,2,0,0,360000,898500,41.5,22,61,190,1821,1156187,0,0,0,0,0,1
220035,39.1276861774695,-84.4172729369748,"Mt. Lookout",0,0,40,134,4,2,0,397800,822750,22.5,17,25,244,2561,617420,0,0,0,0,0,1
220036,39.1299361784682,-84.4172729369665,"Mt. Lookout",0,0,5,26,0,0,0,650000,930000,46,44,48,52,612,238364,0,0,0,0,0,1
220037,39.1321861794666,-84.4172729369582,"Mt. Lookout",0,0,20,44,2,0,0,576950,1825000,19.5,16,23,90,779,536271,0,0,0,0,0,1
220038,39.1344361804646,-84.4172729369498,"Mt. Lookout",0,0,13,5,1,1,0,407500,616500,31,31,31,10,105,59070,0,0,0,0,0,1
220039,39.1366861814622,-84.4172729369415,"Mt. Lookout",0,0,10,18,1,0,0,479950,925000,34,34,34,40,423,210379,0,0,0,0,0,1
220040,39.1389361824595,-84.4172729369332,"Mt. Lookout",0,0,55,15,2,0,0,325000,835000,40,34,46,48,433,235023,0,0,0,0,0,1
220041,39.1411861834563,-84.4172729369248,"Hyde Park",0.304,0,62,18,1,0,0,246000,350000,54,54,54,52,524,167832,0,0,0,0,0,1
220042,39.1434361844528,-84.4172729369165,"Hyde Park",0,0,35,1,0,0,0,236400,628171,46,44,48,2,25,19342,0,0,0,0,0,1
220043,39.1456861854489,-84.4172729369082,"Hyde Park",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220044,39.1479361864446,-84.4172729368998,"Hyde Park",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220045,39.15018618744,-84.4172729368915,"Hyde Park",0,0,6,0,0,3,0,222500,337000,46,44,48,53,563,284640,0,0,0,0,0,1
220046,39.152436188435,-84.4172729368832,"Oakley",0,0,90,87,2,1,0,212500,320000,54,49,59,186,2195,885922,0,0,0,0,0,1
220047,39.1546861894296,-84.4172729368748,"Oakley",0,0,39,31,1,1,0,186000,1790000,51,51,51,78,874,399805,0,0,0,0,0,1
220048,39.1569361904238,-84.4172729368665,"Oakley",0,0,14,5,1,0,0,152500,1540000,46,46,46,10,121,98036,0,0,0,0,0,1
220049,39.1591861914176,-84.4172729368582,"Oakley",0,0,30,3,0,0,1,112950,1540000,46,44,48,7,74,33114,0,0,0,0,0,1
220050,39.1614361924111,-84.4172729368498,"Oakley",0,0,3,4,0,0,0,90140,107000,46,44,48,16,172,146522,0,0,0,0,0,1
220051,39.1636861934042,-84.4172729368415,"Madisonville",0.141,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
220052,39.1659361943969,-84.4172729368332,"Madisonville",0.304,0,15,77,1,0,0,34750,85000,37,37,37,211,1936,755415,0,0,0,0,0,1
220053,39.1681861953892,-84.4172729368248,"Madisonville",0,0,54,61,2,0,0,38000,276625,10.5,2,19,124,1502,707566,0,0,0,0,0,1
220057,39.1771861993548,-84.4172729367915,"Pleasant Ridge",0,0,23,143,2,0,0,80555,375000,18.5,4,33,344,3680,2503186,0,0,0,0,0,1
220058,39.1794362003452,-84.4172729367831,"Pleasant Ridge",0,0,7,108,1,0,0,119000,185000,50,50,50,321,3513,1557745,0,0,0,0,0,1
220059,39.1816862013353,-84.4172729367748,"Pleasant Ridge",0,0,7,4,0,0,0,184500,369000,46,44,48,8,76,186764,0,0,0,0,0,1
220060,39.183936202325,-84.4172729367665,"Kennedy Heights",0,0,0,1,0,0,0,82700,323000,46,44,48,2,23,7186,NA,NA,NA,NA,NA,NA
220061,39.1861862033143,-84.4172729367582,"Kennedy Heights",1.711,0,46,55,1,0,0,181875,992000,52,52,52,116,1158,681048,0,0,0,0,0,1
220062,39.1884362043033,-84.4172729367498,"Kennedy Heights",1.103,0,41,23,2,0,0,112000,992000,42,29,55,56,634,186078,0,0,0,0,0,1
220063,39.1906862052918,-84.4172729367415,"Kennedy Heights",0,0,63,33,2,0,0,57900,1625000,27,25,29,130,1376,345722,0,0,0,0,0,1
220064,39.19293620628,-84.4172729367331,"Kennedy Heights",0,0,13,10,0,0,0,106000,315000,46,44,48,19,204,66921,0,0,0,0,0,1
230003,39.0556884989399,-84.419532146386,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230004,39.0579384999897,-84.4195321463776,"California",0,0,0,31,1,0,0,82700,323000,21,21,21,117,1219,1303785,NA,NA,NA,NA,NA,NA
230005,39.060188501039,-84.4195321463691,"California",1.103,0,0,3,0,0,0,82700,323000,46,44,48,23,224,147337,NA,NA,NA,NA,NA,NA
230006,39.062438502088,-84.4195321463607,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230007,39.0646885031365,-84.4195321463522,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230008,39.0669385041847,-84.4195321463438,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230009,39.0691885052325,-84.4195321463353,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230010,39.0714385062798,-84.4195321463268,"Mt. Washington",0,0,0,80,0,0,0,82700,323000,46,44,48,184,2056,2334928,NA,NA,NA,NA,NA,NA
230011,39.0736885073268,-84.4195321463184,"Mt. Washington",0,0,0,63,0,0,0,82700,323000,46,44,48,315,3150,9083088,NA,NA,NA,NA,NA,NA
230012,39.0759385083734,-84.4195321463099,"Mt. Washington",0,0,0,35,0,0,0,82700,323000,46,44,48,175,1750,5046160,NA,NA,NA,NA,NA,NA
230013,39.0781885094196,-84.4195321463014,"Mt. Washington",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230014,39.0804385104655,-84.419532146293,"Mt. Washington",0,8,1,22,0,0,0,250000,250000,46,44,48,110,1105,2576192,0,0,1,0,0,0
230015,39.0826885115109,-84.4195321462845,"Mt. Washington",0,0,0,50,0,0,0,82700,323000,46,44,48,250,2524,1342376,NA,NA,NA,NA,NA,NA
230016,39.0849385125559,-84.4195321462761,"Mt. Washington",0,0,0,11,0,0,0,82700,323000,46,44,48,55,539,351912,NA,NA,NA,NA,NA,NA
230017,39.0871885136005,-84.4195321462676,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230018,39.0894385146448,-84.4195321462591,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230019,39.0916885156886,-84.4195321462507,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230020,39.0939385167321,-84.4195321462422,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230021,39.0961885177752,-84.4195321462338,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230022,39.0984385188178,-84.4195321462253,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230023,39.1006885198601,-84.4195321462168,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230024,39.102938520902,-84.4195321462084,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230025,39.1051885219435,-84.4195321461999,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230026,39.1074385229846,-84.4195321461914,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230027,39.1096885240254,-84.419532146183,"East End",0,0,0,4,0,0,0,82700,323000,46,44,48,18,183,281925,NA,NA,NA,NA,NA,NA
230028,39.1119385250657,-84.4195321461745,"Linwood",0,0,0,1,0,0,0,82700,323000,46,44,48,2,23,52271,NA,NA,NA,NA,NA,NA
230029,39.1141885261057,-84.419532146166,"Linwood",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230030,39.1164385271452,-84.4195321461576,"Linwood",0,0,16,37,0,3,0,20871.5,85000,46,44,48,140,1394,3140612,0,0,0,0,0,1
230031,39.1186885281844,-84.4195321461491,"Columbia-Tusculum",0,0,10,22,1,0,0,35109.5,542200,29,29,29,83,782,1903075,0,0,0,0,0,1
230032,39.1209385292231,-84.4195321461407,"Mt. Lookout",0,0,0,69,0,0,0,82700,323000,46,44,48,214,2130,1417240,NA,NA,NA,NA,NA,NA
230033,39.1231885302615,-84.4195321461322,"Mt. Lookout",0,0,6,37,0,5,0,157750,194000,46,44,48,130,1223,452509,0,0,0,0,0,1
230034,39.1254385312994,-84.4195321461237,"Mt. Lookout",0,0,13,65,0,0,0,235816,524900,46,44,48,182,1793,1377425,0,0,0,0,0,1
230035,39.127688532337,-84.4195321461153,"Mt. Lookout",0,0,63,12,2,0,0,389900,960000,27,26,28,24,248,202772,0,0,0,0,0,1
230036,39.1299385333742,-84.4195321461068,"Mt. Lookout",0,0,21,2,2,0,0,7e+05,955000,16.5,10,23,4,48,38705,0,0,0,0,0,1
230037,39.132188534411,-84.4195321460983,"Mt. Lookout",10.082,0,9,105,1,0,0,470000,695030,28,28,28,252,2731,1059530,0,0,0,0,0,1
230038,39.1344385354475,-84.4195321460899,"Mt. Lookout",0,0,42,26,4,0,0,357450,650000,29,27,31,52,598,322392,0,0,0,0,0,1
230039,39.1366885364835,-84.4195321460814,"Mt. Lookout",0,0,0,22,0,0,0,82700,323000,46,44,48,44,528,751718,NA,NA,NA,NA,NA,NA
230040,39.1389385375191,-84.4195321460729,"Mt. Lookout",0,1,78,6,1,0,0,307500,1085000,49,49,49,16,163,104462,0,0,0,0,0,1
230041,39.1411885385543,-84.4195321460645,"Hyde Park",11.185,0,67,17,3,0,1,240000,405000,52.6666666666667,49,57,61,609,203503,0,0,0,0,0,1
230042,39.1434385395892,-84.419532146056,"Hyde Park",0,0,12,5,1,0,0,280000,549900,37,37,37,10,119,41871,0,0,0,0,0,1
230043,39.1456885406236,-84.4195321460476,"Hyde Park",0,0,0,3,0,0,0,82700,323000,46,44,48,6,68,33377,NA,NA,NA,NA,NA,NA
230044,39.1479385416577,-84.4195321460391,"Hyde Park",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
230045,39.1501885426913,-84.4195321460306,"Oakley",0,0,34,24,1,0,0,165375,246900,60,60,60,48,504,202992,0,0,0,0,0,1
230046,39.1524385437246,-84.4195321460221,"Oakley",0.304,3,126,9,3,2,0,229250,333000,63.6666666666667,57,67,26,263,91243,0,0,0,0,0,1
230047,39.1546885447575,-84.4195321460137,"Oakley",0,0,14,13,0,1,0,131692.5,217000,46,44,48,41,430,157472,0,0,0,0,0,1
230048,39.15693854579,-84.4195321460052,"Oakley",0,0,30,58,1,0,0,154000,25500000,58,58,58,116,1392,1305232,0,0,0,0,0,1
230049,39.1591885468221,-84.4195321459968,"Oakley",0,0,37,5,1,0,0,130000,247500,57,57,57,17,171,110769,0,0,0,0,0,1
230050,39.1614385478538,-84.4195321459883,"Oakley",0,0,3,6,1,0,0,795000,795000,55,55,55,30,246,139026,0,1,0,0,0,0
230051,39.1636885488851,-84.4195321459798,"Oakley",0,7,0,11,0,0,0,82700,323000,46,44,48,44,385,180158,NA,NA,NA,NA,NA,NA
230057,39.1771885550648,-84.419532145929,"Pleasant Ridge",0,0,12,82,1,0,0,120500,215900,29,29,29,168,1987,2297732,0,0,0,0,0,1
230058,39.1794385560933,-84.4195321459205,"Pleasant Ridge",0,0,44,42,4,1,0,118450,792500,61,61,61,84,948,199590,0,0,0,0,0,1
230059,39.1816885571215,-84.4195321459121,"Pleasant Ridge",0,0,25,10,1,0,0,168000,307500,65,65,65,21,223,253709,0,0,0,0,0,1
230060,39.1839385581493,-84.4195321459036,"Pleasant Ridge",0,0,26,37,0,0,1,198750,665000,46,44,48,74,863,1046191,0,1,0,0,0,0
230061,39.1861885591767,-84.4195321458951,"Kennedy Heights",0,0,28,53,0,3,0,257000,550000,46,44,48,167,1669,2790498,0,0,0,0,0,1
230062,39.1884385602037,-84.4195321458866,"Kennedy Heights",0,0,22,11,0,0,0,208750,4e+05,46,44,48,29,306,317133,0,0,0,0,0,1
230063,39.1906885612303,-84.4195321458782,"Kennedy Heights",0,0,10,12,1,0,0,84700,190000,32,32,32,27,279,164968,0,0,0,0,0,1
230064,39.1929385622565,-84.4195321458697,"Kennedy Heights",0,0,38,7,2,0,0,109450,324000,23.5,21,26,14,130,35563,0,0,0,0,0,1
240002,39.0534408078956,-84.4217913556886,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240003,39.055690808984,-84.42179135568,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240004,39.0579408100719,-84.4217913556714,"California",0,0,0,7,0,0,0,82700,323000,46,44,48,11,132,171215,NA,NA,NA,NA,NA,NA
240005,39.0601908111594,-84.4217913556628,"California",0,0,8,52,1,0,0,74750,108300,8,8,8,125,1442,2097291,0,0,0,0,0,1
240006,39.0624408122465,-84.4217913556542,"California",0,0,0,6,0,0,0,82700,323000,46,44,48,33,318,119616,NA,NA,NA,NA,NA,NA
240007,39.0646908133332,-84.4217913556457,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240008,39.0669408144195,-84.4217913556371,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240009,39.0691908155054,-84.4217913556285,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240010,39.0714408165909,-84.4217913556199,"California",0,0,0,21,0,0,0,82700,323000,46,44,48,84,771,1365628,NA,NA,NA,NA,NA,NA
240011,39.073690817676,-84.4217913556113,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240012,39.0759408187606,-84.4217913556028,"Mt. Washington",0,0,0,34,0,0,0,82700,323000,46,44,48,170,1700,4901984,NA,NA,NA,NA,NA,NA
240013,39.0781908198449,-84.4217913555942,"Mt. Washington",0,0,0,90,0,0,0,82700,323000,46,44,48,450,4500,12975840,NA,NA,NA,NA,NA,NA
240014,39.0804408209288,-84.4217913555856,"California",0,0,0,3,0,0,0,82700,323000,46,44,48,15,150,432528,NA,NA,NA,NA,NA,NA
240015,39.0826908220122,-84.4217913555771,"California",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240016,39.0849408230953,-84.4217913555685,"East End",0,0,0,4,0,0,0,82700,323000,46,44,48,18,178,258198,NA,NA,NA,NA,NA,NA
240017,39.0871908241779,-84.4217913555599,"East End",0,0,0,42,0,0,0,82700,323000,46,44,48,168,1680,4078494,NA,NA,NA,NA,NA,NA
240018,39.0894408252602,-84.4217913555513,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240019,39.091690826342,-84.4217913555427,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240020,39.0939408274234,-84.4217913555341,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240021,39.0961908285044,-84.4217913555255,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240022,39.098440829585,-84.421791355517,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
240023,39.1006908306652,-84.4217913555084,"East End",0,0,0,0,0,0,0,82700,323000,46,44,48,53,563,284640,NA,NA,NA,NA,NA,NA
