"cell_id","lat","long","kernelized_cost"
1070012,39.075980618456,-84.609305971802,0.000154279982114716
1080012,39.075979267096,-84.6115651836741,0.000154279982114716
1090012,39.0759778721438,-84.6138243954583,0.000154279982114716
1100012,39.0759764335994,-84.6160836071517,0
1110012,39.0759749514627,-84.6183428187517,0
1120012,39.0759734257339,-84.6206020302553,0.000154279982114716
1130012,39.0759718564129,-84.6228612416599,0.000154279982114716
1140012,39.0759702434997,-84.6251204529625,0.000154279982114716
1150012,39.0759685869943,-84.6273796641605,0.000154279982114716
20013,39.0781299205592,-84.3720887899533,0
30013,39.0781331464321,-84.3743479955234,0.000154279982114716
40013,39.0781363287123,-84.3766072012987,0
70013,39.0781456139969,-84.3833848198277,0
80013,39.0781486219064,-84.3856440263959,0
90013,39.0781515862231,-84.3879032331552,0.000154279982114716
200013,39.0781813165869,-84.4127545193305,0
210013,39.0781837577906,-84.4150137281668,0
220013,39.0781861554015,-84.417272937158,0
230013,39.0781885094196,-84.4195321463014,0
240013,39.0781908198449,-84.4217913555942,0
250013,39.0781930866774,-84.4240505650335,0
260013,39.078195309917,-84.4263097746166,0
270013,39.0781974895638,-84.4285689843407,0
280013,39.0781996256178,-84.4308281942029,0
990013,39.0782398619082,-84.5912322739985,0
1000013,39.0782388592695,-84.5934914864738,0
1010013,39.0782378130379,-84.5957506988834,0
1020013,39.0782367232132,-84.5980099112247,0
1030013,39.0782355897957,-84.6002691234947,0
1040013,39.0782344127851,-84.6025283356908,0
1050013,39.0782331921817,-84.6047875478101,0
1060013,39.0782319279853,-84.6070467598498,0.000154279982114716
1070013,39.078230620196,-84.6093059718072,0.000154279982114716
1080013,39.0782292688137,-84.6115651836794,0.000154279982114716
1090013,39.0782278738385,-84.6138243954637,0.000154279982114716
1100013,39.0782264352704,-84.6160836071573,0
1110013,39.0782249531093,-84.6183428187573,0
1120013,39.0782234273553,-84.6206020302611,0.000154279982114716
1130013,39.0782218580085,-84.6228612416657,0.000154279982114716
1140013,39.0782202450687,-84.6251204529685,0.000154279982114716
1150013,39.078218588536,-84.6273796641665,0.000154279982114716
1160013,39.0782168884104,-84.6296388752571,0
1170013,39.0782151446919,-84.6318980862374,0
30014,39.0803831465662,-84.3743479955207,0.000154279982114716
40014,39.0803863288988,-84.3766072012955,0.000154279982114716
50014,39.0803894676381,-84.3788664072728,0.000154279982114716
60014,39.0803925627839,-84.3811256134496,0
70014,39.0803956143363,-84.3833848198233,0
80014,39.0803986222953,-84.3856440263911,0
90014,39.0804015866609,-84.38790323315,0.000370698228658615
100014,39.0804045074331,-84.3901624400974,0.000370698228658615
110014,39.0804073846118,-84.3924216472305,0.000370698228658615
120014,39.0804102181971,-84.3946808545465,0.000370698228658615
140014,39.0804157545873,-84.3991992697159,0
150014,39.0804184573921,-84.4014584775637,0
200014,39.0804313175143,-84.4127545193225,0
210014,39.0804337587582,-84.4150137281586,0
220014,39.0804361564086,-84.4172729371497,0
230014,39.0804385104655,-84.419532146293,0
240014,39.0804408209288,-84.4217913555856,0
250014,39.0804430877986,-84.4240505650248,0
260014,39.0804453110748,-84.4263097746078,0
270014,39.0804474907575,-84.4285689843318,0
280014,39.0804496268466,-84.430828194194,0
940014,39.0804942231706,-84.5799362107389,0
950014,39.0804934384837,-84.5821954235005,0.000154279982114716
960014,39.0804926102033,-84.5844546362104,0.000154279982114716
970014,39.0804917383291,-84.5867138488659,0.000154279982114716
980014,39.0804908228612,-84.5889730614642,0.000154279982114716
990014,39.0804898637997,-84.5912322740024,0
1000014,39.0804888611445,-84.5934914864778,0
1010014,39.0804878148955,-84.5957506988877,0
1020014,39.080486725053,-84.5980099112291,0
1040014,39.0804844145869,-84.6025283356955,0
1050014,39.0804831939633,-84.604787547815,0
1060014,39.0804819297461,-84.6070467598549,0
1110014,39.0804749547552,-84.618342818763,0
1120014,39.0804734289762,-84.6206020302669,0.000154279982114716
1170014,39.0804651461763,-84.6318980862435,0
1180014,39.0804633588355,-84.6341572971108,0
1190014,39.0804615279011,-84.6364165078622,0
20015,39.0826299207212,-84.3720887899489,0.000154279982114716
30015,39.0826331467003,-84.3743479955181,0.000154279982114716
40015,39.0826363290853,-84.3766072012924,0.000154279982114716
50015,39.0826394678762,-84.3788664072692,0.000370698228658615
60015,39.082642563073,-84.3811256134456,0.000154279982114716
70015,39.0826456146756,-84.3833848198189,0
80015,39.0826486226842,-84.3856440263863,0.000154279982114716
90015,39.0826515870985,-84.3879032331449,0.00065554338839217
100015,39.0826545079188,-84.390162440092,0.00065554338839217
110015,39.0826573851449,-84.3924216472247,0.000370698228658615
120015,39.0826602187768,-84.3946808545404,0.000370698228658615
130015,39.0826630088145,-84.3969400620361,0.000154279982114716
140015,39.0826657552581,-84.3991992697092,0
200015,39.0826813184413,-84.4127545193145,0
210015,39.0826837597254,-84.4150137281504,0
220015,39.0826861574152,-84.4172729371414,0
230015,39.0826885115109,-84.4195321462845,0
240015,39.0826908220122,-84.4217913555771,0
250015,39.0826930889193,-84.4240505650162,0
260015,39.0826953122322,-84.426309774599,0
270015,39.0826974919507,-84.428568984323,0
280015,39.082699628075,-84.4308281941851,0
910015,39.0827463176658,-84.5731585721743,0.000154279982114716
920015,39.0827456637493,-84.5754177850743,0.000154279982114716
930015,39.0827449662384,-84.5776769979311,0
940015,39.0827442251331,-84.5799362107417,0
950015,39.0827434404333,-84.5821954235035,0.000154279982114716
960015,39.0827426121392,-84.5844546362137,0.000154279982114716
970015,39.0827417402507,-84.5867138488694,0.000154279982114716
980015,39.0827408247677,-84.5889730614679,0.000154279982114716
990015,39.0827398656904,-84.5912322740063,0
1000015,39.0827388630187,-84.5934914864819,0
1110015,39.0827249564006,-84.6183428187687,0
1180015,39.0827133602899,-84.6341572971169,0
1190015,39.0827115293254,-84.6364165078683,0
1200015,39.0827096547665,-84.6386757185011,0.000154279982114716
20016,39.0848799208022,-84.3720887899467,0.000154279982114716
30016,39.0848831468343,-84.3743479955154,0.000154279982114716
40016,39.0848863292717,-84.3766072012893,0.00065554338839217
50016,39.0848894681142,-84.3788664072656,0.00065554338839217
60016,39.084892563362,-84.3811256134416,0.000370698228658615
70016,39.0848956150148,-84.3833848198145,0.000370698228658615
80016,39.0848986230729,-84.3856440263815,0.000154279982114716
90016,39.084901587536,-84.3879032331397,0.00065554338839217
100016,39.0849045084043,-84.3901624400865,0.00243336989013099
110016,39.0849073856778,-84.3924216472189,0.000821161918942753
120016,39.0849102193563,-84.3946808545342,0.000154279982114716
130016,39.0849130094399,-84.3969400620297,0
140016,39.0849157559287,-84.3991992697025,0
180016,39.0849263059346,-84.4082361021109,0
190016,39.0849288344488,-84.4104953106284,0
200016,39.084931319368,-84.4127545193064,0
210016,39.0849337606922,-84.4150137281423,0
220016,39.0849361584215,-84.4172729371331,0
230016,39.0849385125559,-84.4195321462761,0
240016,39.0849408230953,-84.4217913555685,0
250016,39.0849430900397,-84.4240505650075,0
260016,39.0849453133891,-84.4263097745903,0
270016,39.0849474931435,-84.4285689843141,0
280016,39.084949629303,-84.4308281941762,0
290016,39.0849517218674,-84.4330874041736,0
890016,39.0849974967311,-84.5686401462573,0.000370698228658615
900016,39.0849969299941,-84.5708993592357,0.00065554338839217
910016,39.084996319662,-84.5731585721764,0.000154279982114716
920016,39.0849956657347,-84.5754177850767,0.000154279982114716
930016,39.0849949682123,-84.5776769979337,0
940016,39.0849942270948,-84.5799362107446,0
950016,39.0849934423822,-84.5821954235066,0
960016,39.0849926140744,-84.584454636217,0.000154279982114716
970016,39.0849917421716,-84.5867138488729,0.000154279982114716
1180016,39.0849633617439,-84.634157297123,0
1190016,39.0849615307492,-84.6364165078745,0
1200016,39.0849596561595,-84.6386757185072,0.000154279982114716
1210016,39.0849577379747,-84.6409349290185,0.000154279982114716
30017,39.0871331469683,-84.3743479955127,0.000370698228658615
40017,39.087136329458,-84.3766072012861,0.00065554338839217
50017,39.0871394683522,-84.378866407262,0.000370698228658615
60017,39.0871425636508,-84.3811256134376,0.000370698228658615
70017,39.0871456153539,-84.3833848198101,0.000821161918942753
80017,39.0871486234614,-84.3856440263767,0.00439496515931319
90017,39.0871515879733,-84.3879032331346,0.00439496515931319
100017,39.0871545088897,-84.390162440081,0.000821161918942753
110017,39.0871573862104,-84.3924216472131,0.00065554338839217
120017,39.0871602199356,-84.3946808545281,0.000370698228658615
130017,39.0871630100651,-84.3969400620232,0
140017,39.087165756599,-84.3991992696957,0
150017,39.0871684595374,-84.4014584775428,0
160017,39.08717111888,-84.4037176855616,0
170017,39.0871737346271,-84.4059768937493,0
180017,39.0871763067785,-84.4082361021032,0
190017,39.0871788353342,-84.4104953106206,0
200017,39.0871813202943,-84.4127545192984,0
210017,39.0871837616587,-84.4150137281341,0
220017,39.0871861594275,-84.4172729371247,0
230017,39.0871885136005,-84.4195321462676,0
240017,39.0871908241779,-84.4217913555599,0
250017,39.0871930911596,-84.4240505649988,0
260017,39.0871953145456,-84.4263097745815,0
270017,39.0871974943359,-84.4285689843053,0
280017,39.0871996305305,-84.4308281941672,0
290017,39.0872017231293,-84.4330874041647,0
880017,39.0872480218964,-84.5663809332454,0.00065554338839217
890017,39.0872474987459,-84.568640146259,0.00439496515931319
900017,39.0872469319996,-84.5708993592376,0.00505589291565189
910017,39.0872463216574,-84.5731585721786,0.00505589291565189
920017,39.0872456677194,-84.5754177850791,0.000154279982114716
930017,39.0872449701856,-84.5776769979363,0
940017,39.0872442290558,-84.5799362107474,0
950017,39.0872434443303,-84.5821954235097,0
960017,39.0872426160089,-84.5844546362203,0
1190017,39.0872115321724,-84.6364165078806,0
1200017,39.0872096575519,-84.6386757185134,0.000154279982114716
1210017,39.0872077393356,-84.6409349290247,0.000154279982114716
1220017,39.0872057775235,-84.6431941394117,0.000154279982114716
30018,39.0893831471023,-84.37434799551,0.000154279982114716
40018,39.0893863296443,-84.376607201283,0.000370698228658615
50018,39.0893894685901,-84.3788664072585,0.000370698228658615
60018,39.0893925639396,-84.3811256134336,0.000370698228658615
70018,39.0893956156928,-84.3833848198057,0.00439496515931319
80018,39.0893986238498,-84.3856440263719,0.00584655318772232
90018,39.0894015884105,-84.3879032331294,0.0144528209566582
100018,39.0894045093748,-84.3901624400755,0.00922949871444813
110018,39.0894073867429,-84.3924216472072,0.00243336989013099
120018,39.0894102205146,-84.394680854522,0.00065554338839217
130018,39.08941301069,-84.3969400620168,0
140018,39.0894157572691,-84.399199269689,0
150018,39.0894184602519,-84.4014584775358,0
160018,39.0894211196383,-84.4037176855544,0
170018,39.0894237354283,-84.4059768937419,0
180018,39.089426307622,-84.4082361020956,0
190018,39.0894288362193,-84.4104953106127,0
200018,39.0894313212203,-84.4127545192904,0
210018,39.0894337626248,-84.4150137281259,0
220018,39.089436160433,-84.4172729371164,0
230018,39.0894385146448,-84.4195321462591,0
240018,39.0894408252602,-84.4217913555513,0
250018,39.0894430922791,-84.4240505649901,0
260018,39.0894453157017,-84.4263097745727,0
270018,39.0894474955278,-84.4285689842964,0
280018,39.0894496317575,-84.4308281941583,0
290018,39.0894517243907,-84.4330874041557,0
870018,39.0894985034815,-84.5641217202009,0.000370698228658615
880018,39.089498023919,-84.5663809332469,0.00439496515931319
890018,39.08949750076,-84.5686401462607,0.00439496515931319
900018,39.0894969340043,-84.5708993592396,0.00505589291565189
910018,39.0894963236521,-84.5731585721808,0.00505589291565189
920018,39.0894956697034,-84.5754177850816,0.00065554338839217
930018,39.089494972158,-84.577676997939,0.000154279982114716
940018,39.0894942310161,-84.5799362107503,0
1200018,39.0894596589438,-84.6386757185195,0
1210018,39.0894577406959,-84.6409349290308,0.000154279982114716
1220018,39.0894557788517,-84.6431941394179,0.000154279982114716
1230018,39.0894537734109,-84.6454533496778,0.000154279982114716
1240018,39.0894517243737,-84.6477125598078,0
20019,39.0916299210448,-84.3720887899401,0
30019,39.0916331472362,-84.3743479955073,0.000154279982114716
40019,39.0916363298305,-84.3766072012798,0.000154279982114716
50019,39.0916394688279,-84.3788664072549,0.000154279982114716
60019,39.0916425642283,-84.3811256134296,0.00065554338839217
70019,39.0916456160316,-84.3833848198013,0.00584655318772232
80019,39.0916486242381,-84.3856440263671,0.0144528209566582
90019,39.0916515888474,-84.3879032331243,0.109385929434583
100019,39.0916545098598,-84.39016244007,0.0219810615068933
110019,39.0916573872752,-84.3924216472014,0.00439496515931319
120019,39.0916602210935,-84.3946808545158,0.00065554338839217
130019,39.0916630113147,-84.3969400620104,0
140019,39.091665757939,-84.3991992696824,0
190019,39.0916788371041,-84.4104953106049,0
200019,39.0916813221459,-84.4127545192824,0
210019,39.0916837635906,-84.4150137281177,0
220019,39.0916861614382,-84.4172729371081,0
230019,39.0916885156886,-84.4195321462507,0
240019,39.091690826342,-84.4217913555427,0
250019,39.0916930933982,-84.4240505649814,0
260019,39.0916953168573,-84.4263097745639,0
270019,39.0916974967192,-84.4285689842875,0
280019,39.091699632984,-84.4308281941494,0
290019,39.0917017256517,-84.4330874041467,0
860019,39.0917489414844,-84.5618625071266,0.000370698228658615
870019,39.0917485055113,-84.5641217202022,0.00065554338839217
880019,39.0917480259409,-84.5663809332483,0.00584655318772232
890019,39.0917475027732,-84.5686401462624,0.00439496515931319
900019,39.0917469360083,-84.5708993592416,0.00505589291565189
910019,39.0917463256461,-84.573158572183,0.00505589291565189
920019,39.0917456716865,-84.575417785084,0.000821161918942753
930019,39.0917449741298,-84.5776769979416,0.000154279982114716
940019,39.0917442329757,-84.5799362107532,0
1220019,39.0917057801792,-84.643194139424,0
1230019,39.0917037747056,-84.6454533496839,0
1240019,39.0917017256347,-84.6477125598139,0
1250019,39.0916996329667,-84.6499717698112,0
20020,39.0938799211257,-84.3720887899379,0
30020,39.09388314737,-84.3743479955046,0
40020,39.0938863300166,-84.3766072012767,0.000154279982114716
50020,39.0938894690656,-84.3788664072513,0.000370698228658615
60020,39.0938925645168,-84.3811256134257,0.000370698228658615
70020,39.0938956163703,-84.3833848197969,0.00584655318772232
80020,39.0938986246261,-84.3856440263623,0.0144528209566582
90020,39.0939015892843,-84.3879032331191,0.0228536819821336
100020,39.0939045103446,-84.3901624400645,0.0219810615068933
110020,39.0939073878072,-84.3924216471956,0.000821161918942753
120020,39.0939102216721,-84.3946808545097,0.00065554338839217
130020,39.0939130119392,-84.396940062004,0
200020,39.0939313230712,-84.4127545192744,0
210020,39.093933764556,-84.4150137281096,0
220020,39.093936162443,-84.4172729370998,0
230020,39.0939385167321,-84.4195321462422,0
240020,39.0939408274234,-84.4217913555341,0
250020,39.0939430945169,-84.4240505649727,0
260020,39.0939453180125,-84.4263097745552,0
270020,39.0939474979102,-84.4285689842787,0
280020,39.0939496342101,-84.4308281941405,0
630020,39.0939969380164,-84.5099006047143,0.229118115860396
640020,39.0939975047903,-84.5121598176937,0.115802509471524
650020,39.0939980279662,-84.514419030708,0.0228536819821336
660020,39.0939985075441,-84.5166782437544,0.00439496515931319
670020,39.093998943524,-84.5189374568302,0.000821161918942753
680020,39.0939993359058,-84.5211966699325,0.00243336989013099
690020,39.0939996846897,-84.5234558830585,0.000821161918942753
700020,39.0939999898756,-84.5257150962056,0.000821161918942753
710020,39.0940002514635,-84.5279743093707,0.000154279982114716
850020,39.0939993359028,-84.5596032940253,0.000154279982114716
860020,39.0939989435206,-84.5618625071276,0.00065554338839217
870020,39.0939985075403,-84.5641217202034,0.00243336989013099
880020,39.0939980279621,-84.5663809332498,0.00505589291565189
890020,39.0939975047858,-84.5686401462641,0.0144528209566582
900020,39.0939969380115,-84.5708993592435,0.00584655318772232
910020,39.0939963276393,-84.5731585721852,0.00243336989013099
920020,39.093995673669,-84.5754177850864,0.000370698228658615
930020,39.0939949761008,-84.5776769979443,0.000154279982114716
940020,39.0939942349345,-84.579936210756,0
1230020,39.0939537759997,-84.64545334969,0
1240020,39.0939517268952,-84.64771255982,0
1250020,39.0939496341928,-84.6499717698173,0
1260020,39.0939474978925,-84.6522309796791,0
1270020,39.0939453179944,-84.6544901894026,0
20021,39.0961299212065,-84.3720887899357,0
30021,39.0961331475038,-84.374347995502,0
40021,39.0961363302027,-84.3766072012736,0.000154279982114716
50021,39.0961394693032,-84.3788664072477,0.000154279982114716
60021,39.0961425648052,-84.3811256134216,0.000370698228658615
70021,39.0961456167089,-84.3833848197925,0.00584655318772232
80021,39.0961486250141,-84.3856440263576,0.00922949871444813
90021,39.0961515897209,-84.387903233114,0.0144528209566582
100021,39.0961545108292,-84.390162440059,0.0144528209566582
110021,39.0961573883391,-84.3924216471898,0.00243336989013099
120021,39.0961602222505,-84.3946808545035,0.000370698228658615
130021,39.0961630125634,-84.3969400619976,0
190021,39.0961788388727,-84.4104953105892,0
200021,39.0961813239961,-84.4127545192664,0
210021,39.096183765521,-84.4150137281014,0
220021,39.0961861634474,-84.4172729370914,0
230021,39.0961885177752,-84.4195321462338,0
240021,39.0961908285044,-84.4217913555255,0
250021,39.0961930956351,-84.424050564964,0
260021,39.0961953191673,-84.4263097745464,0
270021,39.0961974991008,-84.4285689842698,0
280021,39.0961996354358,-84.4308281941315,0
290021,39.0962017281722,-84.4330874041288,0
600021,39.0962449780769,-84.503122966008,0.0219810615068933
610021,39.0962456756563,-84.5053821788661,0.278858799008779
620021,39.0962463296369,-84.5076413917675,0.881160779825984
630021,39.0962469400188,-84.5099006047094,0.979772690309052
640021,39.0962475068021,-84.5121598176891,1.06307892781102
650021,39.0962480299865,-84.5144190307036,0.773523305053575
660021,39.0962485095723,-84.5166782437503,0.0305769882337926
670021,39.0962489455594,-84.5189374568263,0.0219810615068933
680021,39.0962493379477,-84.5211966699289,0.00584655318772232
690021,39.0962496867373,-84.5234558830552,0.00505589291565189
700021,39.0962499919282,-84.5257150962024,0.00243336989013099
710021,39.0962502535204,-84.5279743093679,0.00065554338839217
720021,39.0962504715138,-84.5302335225487,0.000154279982114716
730021,39.0962506459085,-84.532492735742,0.000154279982114716
840021,39.0962496867346,-84.5573440808997,0
850021,39.0962493379447,-84.559603294026,0.000154279982114716
860021,39.096248945556,-84.5618625071286,0.00065554338839217
870021,39.0962485095686,-84.5641217202046,0.00584655318772232
880021,39.0962480299824,-84.5663809332513,0.0159271054794515
890021,39.0962475067976,-84.5686401462658,0.0144528209566582
900021,39.096246940014,-84.5708993592455,0.00439496515931319
910021,39.0962463296317,-84.5731585721874,0.000154279982114716
920021,39.0962456756507,-84.5754177850888,0
930021,39.096244978071,-84.5776769979469,0
940021,39.0962442368926,-84.5799362107589,0
1000021,39.0962388742494,-84.5934914865064,0
1010021,39.0962378278801,-84.5957506989175,0
1260021,39.0961974990831,-84.6522309796851,0
1270021,39.0961953191492,-84.6544901894085,0
1280021,39.0961930956167,-84.6567493989909,0
1290021,39.0961908284856,-84.6590086084293,0
20022,39.0983799212873,-84.3720887899335,0
30022,39.0983831476375,-84.3743479954993,0.000154279982114716
40022,39.0983863303887,-84.3766072012704,0.000154279982114716
50022,39.0983894695407,-84.3788664072441,0.000154279982114716
60022,39.0983925650936,-84.3811256134176,0.000154279982114716
70022,39.0983956170473,-84.3833848197881,0.000821161918942753
80022,39.0983986254019,-84.3856440263528,0.00505589291565189
90022,39.0984015901574,-84.3879032331088,0.00505589291565189
100022,39.0984045113137,-84.3901624400535,0.00065554338839217
110022,39.0984073888708,-84.3924216471839,0.000154279982114716
120022,39.0984102228287,-84.3946808544974,0
180022,39.098426310993,-84.408236102065,0
190022,39.0984288397565,-84.4104953105814,0
200022,39.0984313249207,-84.4127545192583,0
210022,39.0984337664857,-84.4150137280932,0
220022,39.0984361644514,-84.4172729370831,0
230022,39.0984385188178,-84.4195321462253,0
240022,39.098440829585,-84.421791355517,0
250022,39.098443096753,-84.4240505649554,0
260022,39.0984453203216,-84.4263097745376,0
270022,39.0984475002909,-84.428568984261,0
280022,39.098449636661,-84.4308281941226,0.000154279982114716
290022,39.0984517294317,-84.4330874041198,0.000154279982114716
590022,39.0984942388562,-84.5008637531902,0.0159271054794515
600022,39.0984949800464,-84.5031229660025,0.229118115860396
610022,39.0984956776372,-84.5053821788608,0.946965342733939
620022,39.0984963316286,-84.5076413917624,3.38765038879762
630022,39.0984969420206,-84.5099006047046,5.17937504961957
640022,39.0984975088131,-84.5121598176844,5.90875709521143
650022,39.0984980320062,-84.5144190306992,3.19572094830058
660022,39.0984985115998,-84.5166782437462,0.433366211738802
670022,39.098498947594,-84.5189374568225,0.232810551690478
680022,39.0984993399888,-84.5211966699253,0.0305769882337926
690022,39.0984996887841,-84.5234558830518,0.0131840803219183
700022,39.09849999398,-84.5257150961993,0.00505589291565189
710022,39.0985002555765,-84.527974309365,0.000821161918942753
720022,39.0985004735735,-84.530233522546,0.00439496515931319
730022,39.0985006479711,-84.5324927357397,0.00065554338839217
740022,39.0985007787692,-84.5347519489431,0.000154279982114716
750022,39.0985008659679,-84.5370111621534,0.000154279982114716
830022,39.0984999939777,-84.5550848677527,0.000154279982114716
840022,39.0984996887814,-84.5573440809002,0.000154279982114716
850022,39.0984993399857,-84.5596032940268,0
860022,39.0984989475906,-84.5618625071296,0.000821161918942753
870022,39.098498511596,-84.5641217202058,0.0305769882337926
880022,39.098498032002,-84.5663809332528,0.0305769882337926
890022,39.0984975088086,-84.5686401462676,0.0305769882337926
900022,39.0984969420157,-84.5708993592474,0.0131840803219183
910022,39.0984963316234,-84.5731585721896,0.000154279982114716
920022,39.0984956776317,-84.5754177850912,0
930022,39.0984949800405,-84.5776769979495,0
1000022,39.0984888761187,-84.5934914865105,0
1010022,39.0984878297322,-84.5957506989217,0
1290022,39.0984408295663,-84.659008608435,0
1300022,39.0984385187987,-84.6612678177267,0
1310022,39.0984361644319,-84.6635270268689,0
1320022,39.0984337664658,-84.6657862358588,0
1330022,39.0984313249005,-84.6680454446936,0
1340022,39.0984288397359,-84.6703046533706,0
1350022,39.0984263109721,-84.6725638618869,0
1360022,39.0984237386091,-84.6748230702398,0
1370022,39.0984211226468,-84.6770822784264,0
40023,39.1006363305746,-84.3766072012673,0.000154279982114716
50023,39.1006394697781,-84.3788664072406,0.000154279982114716
60023,39.1006425653818,-84.3811256134136,0.000154279982114716
70023,39.1006456173856,-84.3833848197837,0
80023,39.1006486257896,-84.385644026348,0.000370698228658615
90023,39.1006515905937,-84.3879032331037,0.000370698228658615
