"cell_id","lat_cell","long_cell","sum_cost","num_events"
390069,39.2042203320082,-84.4556795105153,821.308,89
390070,39.2064703335436,-84.4556795105065,284.311,32
390071,39.2087203350786,-84.4556795104977,20.164,2
390072,39.2109703366129,-84.4556795104888,91.042,10
400033,39.1232218898075,-84.4579387221374,31.794,6
400034,39.1254718913905,-84.4579387221286,30.246,3
400035,39.1277218929729,-84.4579387221199,20.164,2
400036,39.1299718945548,-84.4579387221111,70.574,7
400037,39.132221896136,-84.4579387221024,91.841,10
400038,39.1344718977166,-84.4579387220936,366.706,41
400039,39.1367218992967,-84.4579387220849,306.872,34
400040,39.1389719008761,-84.4579387220761,81.759,9
400041,39.1412219024549,-84.4579387220674,10.082,1
400042,39.1434719040332,-84.4579387220586,726.943,85
400043,39.1457219056108,-84.4579387220499,970.976,110
400058,39.1794719292037,-84.4579387219186,62.203,9
400059,39.1817219307718,-84.4579387219098,365.158,38
400060,39.1839719323393,-84.4579387219011,267.152,32
400061,39.1862219339061,-84.4579387218923,162.415,17
400062,39.1884719354724,-84.4579387218836,101.923,11
400063,39.1907219370381,-84.4579387218748,113.108,13
400064,39.1929719386032,-84.4579387218661,163.023,19
400065,39.1952219401677,-84.4579387218573,315.052,34
400066,39.1974719417316,-84.4579387218486,2178.086,249
400067,39.1997219432949,-84.4579387218398,2064.166,227
400068,39.2019719448576,-84.457938721831,706.435,96
400069,39.2042219464197,-84.4579387218223,488.298,55
400070,39.2064719479812,-84.4579387218135,406.893,44
400071,39.2087219495421,-84.4579387218048,63.801,9
400072,39.2109719511024,-84.457938721796,133.717,17
410033,39.123223459669,-84.4601979335437,90.738,9
410034,39.1254734612777,-84.460197933535,364.5,39
410035,39.1277234628858,-84.4601979335264,20.164,2
410036,39.1299734644932,-84.4601979335177,32.452,5
410037,39.1322234661001,-84.4601979335091,599.037,66
410038,39.1344734677063,-84.4601979335004,246.38,28
410039,39.1367234693119,-84.4601979334917,40.328,4
410040,39.138973470917,-84.4601979334831,20.164,2
410041,39.1412234725214,-84.4601979334744,81.9,10
410042,39.1434734741252,-84.4601979334657,678.916,73
410043,39.1457234757284,-84.4601979334571,365.158,38
410053,39.168223491727,-84.4601979333704,10.082,1
410054,39.1704734933236,-84.4601979333617,81.759,9
410055,39.1727234949195,-84.4601979333531,183.682,20
410056,39.1749734965148,-84.4601979333444,222.907,23
410057,39.1772234981095,-84.4601979333357,276.131,32
410058,39.1794734997036,-84.4601979333271,162.415,17
410059,39.181723501297,-84.4601979333184,131.674,15
410060,39.1839735028899,-84.4601979333097,131.37,14
410061,39.1862235044822,-84.4601979333011,334.417,36
410062,39.1884735060739,-84.4601979332924,346.097,37
410063,39.1907235076649,-84.4601979332837,325.134,35
410064,39.1929735092554,-84.460197933275,841.448,105
410065,39.1952235108452,-84.4601979332664,338.753,48
410066,39.1974735124344,-84.4601979332577,747.129,86
410067,39.199723514023,-84.460197933249,256.462,29
410068,39.2019735156111,-84.4601979332404,484.645,65
410069,39.2042235171985,-84.4601979332317,203.492,24
410070,39.2064735187853,-84.460197933223,110.902,11
410071,39.2087235203715,-84.4601979332143,133.272,15
410072,39.210973521957,-84.4601979332057,328.089,40
420033,39.1232249859233,-84.4624571450494,213.129,23
420034,39.1254749875569,-84.4624571450408,1707.375,191
420035,39.1277249891899,-84.4624571450322,40.328,4
420036,39.1299749908223,-84.4624571450236,152.333,16
420037,39.1322249924541,-84.4624571450151,946.867,105
420038,39.1344749940852,-84.4624571450065,42.534,6
420039,39.1367249957157,-84.4624571449979,80.656,8
420040,39.1389749973456,-84.4624571449894,91.042,10
420041,39.1412249989749,-84.4624571449808,194.372,23
420042,39.1434750006036,-84.4624571449722,356.179,38
420043,39.1457250022317,-84.4624571449636,470.036,54
420053,39.1682250184783,-84.4624571448779,30.246,3
420054,39.1704750200996,-84.4624571448694,110.902,11
420055,39.1727250217202,-84.4624571448608,182.883,20
420056,39.1749750233403,-84.4624571448522,276.626,31
420057,39.1772250249597,-84.4624571448436,282.296,28
420058,39.1794750265785,-84.4624571448351,173.6,19
420059,39.1817250281967,-84.4624571448265,182.579,19
420060,39.1839750298142,-84.4624571448179,153.74,18
420061,39.1862250314312,-84.4624571448093,192.661,20
420062,39.1884750330475,-84.4624571448008,1736.522,189
420063,39.1907250346632,-84.4624571447922,2177.582,253
420064,39.1929750362783,-84.4624571447836,552.87,66
420065,39.1952250378928,-84.462457144775,60.492,6
420066,39.1974750395067,-84.4624571447664,133.576,16
420067,39.1997250411199,-84.4624571447579,232.989,24
420068,39.2019750427326,-84.4624571447493,296.599,35
420069,39.2042250443446,-84.4624571447407,61.595,7
420070,39.206475045956,-84.4624571447322,237.846,30
420071,39.2087250475667,-84.4624571447236,668.367,71
420072,39.2109750491769,-84.462457144715,354.581,38
420073,39.2132250507865,-84.4624571447064,183.986,21
420074,39.2154750523954,-84.4624571446978,357.282,39
420075,39.2177250540037,-84.4624571446893,102.227,12
430033,39.1232264685704,-84.4647163566515,519.697,56
430037,39.132226475198,-84.4647163566176,322.928,33
430038,39.1344764768534,-84.4647163566091,61.595,7
430039,39.136726478508,-84.4647163566007,181.476,18
430040,39.1389764801621,-84.4647163565922,111.814,14
430041,39.1412264818156,-84.4647163565837,344.286,40
430042,39.1434764834684,-84.4647163565753,405.599,45
430043,39.1457264851206,-84.4647163565668,509.12,56
430053,39.1682265016081,-84.4647163564821,60.492,6
430054,39.1704765032534,-84.4647163564737,80.797,9
430055,39.1727265048981,-84.4647163564652,191.558,19
430056,39.1749765065422,-84.4647163564567,272.8,30
430057,39.1772265081856,-84.4647163564482,489.755,54
430058,39.1794765098284,-84.4647163564398,289.945,39
430059,39.1817265114706,-84.4647163564313,515.525,65
430060,39.1839765131122,-84.4647163564228,898.013,111
430061,39.1862265147531,-84.4647163564144,932.939,113
430062,39.1884765163934,-84.4647163564059,758.896,95
430063,39.1907265180331,-84.4647163563974,1079.948,122
430064,39.1929765196721,-84.4647163563889,70.574,7
430065,39.1952265213105,-84.4647163563805,60.492,6
430066,39.1974765229483,-84.464716356372,223.048,24
430067,39.1997265245855,-84.4647163563635,40.328,4
430068,39.2019765262221,-84.4647163563551,20.164,2
430069,39.204226527858,-84.4647163563466,719.548,78
430070,39.2064765294933,-84.4647163563381,1327.182,164
430071,39.2087265311279,-84.4647163563296,957.253,107
430072,39.210976532762,-84.4647163563212,263.984,30
430073,39.2132265343954,-84.4647163563127,272.822,29
430074,39.2154765360282,-84.4647163563042,90.738,9
440033,39.1232279076103,-84.4669755683473,203.492,24
440038,39.1344779160107,-84.4669755683055,82.182,12
440039,39.1367279176888,-84.4669755682972,224.455,26
440040,39.1389779193664,-84.4669755682888,234.092,25
440041,39.1412279210433,-84.4669755682805,692.589,79
440042,39.1434779227196,-84.4669755682721,386.842,45
440043,39.1457279243952,-84.4669755682638,2035.164,226
440051,39.1637279377773,-84.4669755681969,10.082,1
440052,39.1659779394473,-84.4669755681886,131.37,14
440053,39.1682279411165,-84.4669755681802,296.712,38
440054,39.1704779427852,-84.4669755681718,907.487,110
440055,39.1727279444532,-84.4669755681635,1374.836,154
440056,39.1749779461206,-84.4669755681551,2465.576,276
440057,39.1772279477873,-84.4669755681468,1841.118,203
440058,39.1794779494534,-84.4669755681384,199.044,30
440059,39.1817279511189,-84.4669755681301,61.1,8
440060,39.1839779527837,-84.4669755681217,41.735,6
440061,39.1862279544479,-84.4669755681134,113.412,14
440062,39.1884779561115,-84.466975568105,262.577,28
440063,39.1907279577744,-84.4669755680966,495.524,63
440064,39.1929779594367,-84.4669755680883,50.41,5
440066,39.1974779627594,-84.4669755680716,30.246,3
440067,39.1997279644198,-84.4669755680632,103.33,13
440068,39.2019779660796,-84.4669755680549,1294.017,146
440069,39.2042279677387,-84.4669755680465,2327.097,253
440070,39.2064779693971,-84.4669755680381,510.972,60
440071,39.208727971055,-84.4669755680298,110.902,11
440072,39.2109779727122,-84.4669755680214,377.255,43
440073,39.2132279743688,-84.466975568013,568.205,60
440074,39.2154779760248,-84.4669755680047,81.759,9
440075,39.21772797768,-84.4669755679963,10.082,1
450033,39.1232293030429,-84.4692347801341,285.297,34
450038,39.1344793115572,-84.4692347800929,103.026,12
450039,39.1367293132582,-84.4692347800846,253.153,26
450040,39.1389793149584,-84.4692347800764,171.839,19
450041,39.1412293166581,-84.4692347800682,701.173,74
450042,39.1434793183571,-84.46923478006,1319.405,161
450043,39.1457293200554,-84.4692347800517,2144.49,236
450051,39.1637293336191,-84.4692347799859,51.513,6
450052,39.1659793353116,-84.4692347799776,1097.03,125
450053,39.1682293370035,-84.4692347799694,3249.705,378
450054,39.1704793386948,-84.4692347799612,3209.648,376
450055,39.1727293403854,-84.4692347799529,653.577,73
450056,39.1749793420754,-84.4692347799447,469.287,51
450057,39.1772293437648,-84.4692347799365,114.211,14
450058,39.1794793454535,-84.4692347799282,10.082,1
450059,39.1817293471415,-84.46923477992,30.246,3
450060,39.1839793488289,-84.4692347799117,30.246,3
450061,39.1862293505157,-84.4692347799035,60.774,8
450062,39.1884793522018,-84.4692347798953,212.825,22
450063,39.1907293538873,-84.469234779887,166.733,26
450065,39.1952293572563,-84.4692347798706,30.246,3
450066,39.1974793589399,-84.4692347798623,90.738,9
450067,39.1997293606228,-84.4692347798541,874.914,94
450068,39.201979362305,-84.4692347798458,1115.242,129
450069,39.2042293639867,-84.4692347798376,467.498,53
450070,39.2064793656676,-84.4692347798293,142.251,15
450071,39.208729367348,-84.4692347798211,31.158,6
450072,39.2109793690276,-84.4692347798129,242.88,27
450073,39.2132293707067,-84.4692347798047,627.594,65
450074,39.2154793723851,-84.4692347797964,182.084,20
460033,39.1232306548683,-84.4714939920089,155.946,20
460038,39.134480663493,-84.4714939919684,50.41,5
460039,39.1367306652159,-84.4714939919603,476.06,49
460040,39.1389806669383,-84.4714939919522,243.071,25
460041,39.1412306686599,-84.471493991944,518.898,56
460042,39.1434806703809,-84.471493991936,699.815,87
460043,39.1457306721013,-84.4714939919279,396.012,43
460044,39.147980673821,-84.4714939919198,40.328,4
460045,39.1502306755401,-84.4714939919117,10.082,1
460046,39.1524806772585,-84.4714939919036,30.246,3
460047,39.1547306789762,-84.4714939918954,122.741,16
460048,39.1569806806934,-84.4714939918873,697.023,82
460051,39.1637306858407,-84.471493991863,1203.915,137
460052,39.1659806875553,-84.471493991855,1635.285,175
460053,39.1682306892691,-84.4714939918468,1406.962,159
460054,39.1704806909823,-84.4714939918387,548.444,71
460055,39.1727306926948,-84.4714939918306,213.129,23
460056,39.1749806944067,-84.4714939918225,245.885,29
460057,39.1772306961179,-84.4714939918144,266.049,31
460058,39.1794806978285,-84.4714939918063,20.468,3
460061,39.1862307029564,-84.471493991782,20.164,2
460063,39.1907307063717,-84.4714939917658,122.228,14
460064,39.1929807080783,-84.4714939917577,30.246,3
460065,39.1952307097844,-84.4714939917496,142.251,15
460066,39.1974807114897,-84.4714939917415,910.152,105
460067,39.1997307131945,-84.4714939917333,204.758,25
460068,39.2019807148985,-84.4714939917252,121.896,15
460069,39.2042307166019,-84.4714939917171,228.563,29
460070,39.2064807183047,-84.471493991709,134.021,18
460071,39.2087307200068,-84.4714939917009,30.246,3
460072,39.2109807217083,-84.4714939916928,244.478,27
460073,39.2132307234091,-84.4714939916847,447.829,50
460074,39.2154807251092,-84.4714939916766,162.415,17
470032,39.1209819613382,-84.473753203977,102.036,14
470037,39.132231970073,-84.4737532039372,152.474,17
470038,39.1344819718179,-84.4737532039292,132.727,19
470039,39.1367319735622,-84.4737532039212,405.881,47
470040,39.1389819753059,-84.4737532039133,832.31,101
470041,39.1412319770489,-84.4737532039053,562.04,64
470042,39.1434819787912,-84.4737532038974,849.864,106
470043,39.1457319805329,-84.4737532038894,394.909,42
470044,39.1479819822739,-84.4737532038814,302.764,31
470045,39.1502319840142,-84.4737532038735,50.41,5
470046,39.1524819857539,-84.4737532038655,264.147,30
470047,39.1547319874929,-84.4737532038576,71.981,9
470048,39.1569819892313,-84.4737532038496,660.095,85
470049,39.159231990969,-84.4737532038416,2386.518,268
470050,39.161481992706,-84.4737532038337,1348.132,141
470051,39.1637319944424,-84.4737532038257,339.324,39
470052,39.1659819961781,-84.4737532038177,121.288,13
470053,39.1682319979132,-84.4737532038097,83.865,17
470054,39.1704819996476,-84.4737532038018,329.333,42
470055,39.1727320013814,-84.4737532037938,1324.708,151
470056,39.1749820031144,-84.4737532037858,418.94,52
470057,39.1772320048469,-84.4737532037779,320.263,38
470058,39.1794820065786,-84.4737532037699,166.028,21
470059,39.1817320083097,-84.473753203762,111.51,13
470060,39.1839820100402,-84.473753203754,50.714,6
470061,39.18623201177,-84.473753203746,30.246,3
470063,39.1907320152276,-84.4737532037301,804.22,103
470064,39.1929820169554,-84.4737532037221,2429.014,281
470065,39.1952320186825,-84.4737532037142,1365.136,149
470066,39.197482020409,-84.4737532037062,701.894,79
470067,39.1997320221348,-84.4737532036982,388.885,47
470068,39.20198202386,-84.4737532036903,93.552,13
470069,39.2042320255845,-84.4737532036823,273.267,31
470070,39.2064820273083,-84.4737532036743,849.497,99
470071,39.2087320290315,-84.4737532036663,176.11,22
470072,39.210982030754,-84.4737532036584,881.009,103
470073,39.2132320324759,-84.4737532036504,1797.213,201
470074,39.2154820341971,-84.4737532036424,841.663,89
480032,39.1209832259285,-84.4760124160195,61.1,8
480037,39.1322332347665,-84.4760124159804,122.087,13
480038,39.1344832365321,-84.4760124159726,333.95,35
480039,39.136733238297,-84.4760124159648,849.094,86
480040,39.1389832400613,-84.476012415957,564.083,66
480041,39.1412332418249,-84.4760124159492,282.296,28
480042,39.1434832435878,-84.4760124159414,485.343,50
480043,39.14573324535,-84.4760124159335,226.025,28
480044,39.1479832471116,-84.4760124159257,407.692,44
480045,39.1502332488725,-84.4760124159179,233.102,27
480046,39.1524832506328,-84.4760124159101,10.082,1
480047,39.1547332523924,-84.4760124159022,2.206,2
480048,39.1569832541513,-84.4760124158944,308.724,38
480049,39.1592332559096,-84.4760124158866,172.497,18
480050,39.1614832576671,-84.4760124158788,32.452,5
480051,39.163733259424,-84.476012415871,10.386,2
480052,39.1659832611803,-84.4760124158632,10.082,1
480053,39.1682332629359,-84.4760124158554,201.944,21
480054,39.1704832646908,-84.4760124158475,203.846,22
480055,39.172733266445,-84.4760124158397,1042.78,112
480056,39.1749832681986,-84.4760124158319,479.595,58
480057,39.1772332699515,-84.4760124158241,793.123,91
480058,39.1794832717037,-84.4760124158162,390.175,50
480059,39.1817332734553,-84.4760124158084,273.762,30
480060,39.1839832752062,-84.4760124158006,273.267,31
480061,39.1862332769565,-84.4760124157928,51.018,7
480062,39.188483278706,-84.476012415785,194.068,22
480063,39.1907332804549,-84.4760124157771,1780.604,198
480064,39.1929832822032,-84.4760124157693,4895.945,559
480065,39.1952332839507,-84.4760124157615,4069.446,456
480066,39.1974832856976,-84.4760124157537,2634.146,294
480067,39.1997332874439,-84.4760124157459,977.912,108
480068,39.2019832891894,-84.4760124157381,224.314,25
480069,39.2042332909343,-84.4760124157302,62.181,10
480070,39.2064832926785,-84.4760124157224,242.576,26
490032,39.1209844469122,-84.4782716281418,70.574,7
490037,39.1322344558499,-84.4782716281034,235.803,28
490038,39.1344844576354,-84.4782716280958,465.787,50
490039,39.1367344594203,-84.4782716280881,511.022,57
490040,39.1389844612044,-84.4782716280804,122.391,14
490041,39.1412344629879,-84.4782716280728,191.558,19
490042,39.1434844647707,-84.4782716280651,244.619,28
490043,39.1457344665529,-84.4782716280575,389.543,46
490044,39.1479844683343,-84.4782716280498,1152.261,130
490045,39.1502344701151,-84.4782716280421,30.246,3
490046,39.1524844718952,-84.4782716280345,1.103,1
490047,39.1547344736747,-84.4782716280268,112.005,12
490048,39.1569844754534,-84.4782716280191,1042.017,118
490049,39.1592344772315,-84.4782716280115,60.492,6
490050,39.1614844790089,-84.4782716280038,30.387,4
490051,39.1637344807856,-84.4782716279961,81.759,9
490052,39.1659844825617,-84.4782716279885,388.418,46
490053,39.1682344843371,-84.4782716279808,2081.032,242
490054,39.1704844861118,-84.4782716279732,417.044,50
490055,39.1727344878858,-84.4782716279655,2117.815,248
490056,39.1749844896592,-84.4782716279578,2000.415,215
490057,39.1772344914319,-84.4782716279501,1432.47,158
490058,39.1794844932039,-84.4782716279425,531.16,64
490059,39.1817344949752,-84.4782716279348,478.47,58
490060,39.1839844967459,-84.4782716279271,428.301,48
490061,39.1862344985159,-84.4782716279195,70.574,7
490062,39.1884845002852,-84.4782716279118,72.1,11
490063,39.1907345020538,-84.4782716279041,1084.684,117
490064,39.1929845038218,-84.4782716278965,2386.762,277
490065,39.195234505589,-84.4782716278888,1171.676,129
490066,39.1974845073556,-84.4782716278812,2207.739,239
490067,39.1997345091216,-84.4782716278735,60.796,7
490069,39.2042345126514,-84.4782716278581,10.082,1
490073,39.213234519703,-84.4782716278275,82.063,10
500031,39.1187356224806,-84.4805308403484,70.878,8
500036,39.1299856315178,-84.4805308403109,277.679,35
500037,39.1322356333232,-84.4805308403034,182.579,19
500038,39.1344856351279,-84.4805308402959,102.227,12
500039,39.136735636932,-84.4805308402884,351.039,48
500040,39.1389856387353,-84.4805308402809,319.577,41
500041,39.141235640538,-84.4805308402734,134.184,18
500042,39.14348564234,-84.4805308402659,336.432,40
500043,39.1457356441413,-84.4805308402584,291.424,37
500044,39.1479856459419,-84.4805308402509,736.057,87
500045,39.1502356477419,-84.4805308402434,586.467,61
500046,39.1524856495411,-84.4805308402359,40.632,5
500047,39.1547356513397,-84.4805308402284,569.308,61
500048,39.1569856531376,-84.4805308402209,1181.871,133
500049,39.1592356549348,-84.4805308402134,274.229,31
500050,39.1614856567314,-84.4805308402059,50.714,6
500051,39.1637356585272,-84.4805308401984,110.902,11
500052,39.1659856603224,-84.4805308401909,151.534,16
500053,39.1682356621169,-84.4805308401833,565.186,67
500054,39.1704856639107,-84.4805308401758,94.047,12
500055,39.1727356657038,-84.4805308401684,348.444,40
500056,39.1749856674962,-84.4805308401608,357.586,40
500057,39.177235669288,-84.4805308401533,122.087,13
500058,39.1794856710791,-84.4805308401458,100.82,10
500059,39.1817356728694,-84.4805308401383,20.468,3
500060,39.1839856746592,-84.4805308401308,142.555,16
500061,39.1862356764482,-84.4805308401233,699.221,76
500062,39.1884856782365,-84.4805308401158,1114.04,132
500063,39.1907356800242,-84.4805308401083,941.529,107
500064,39.1929856818111,-84.4805308401008,904.969,99
500065,39.1952356835974,-84.4805308400933,2114.194,236
500066,39.197485685383,-84.4805308400858,253.736,31
500067,39.199735687168,-84.4805308400783,50.41,5
500073,39.2132356978632,-84.4805308400332,293.785,31
500074,39.2154856996433,-84.4805308400257,40.328,4
500075,39.2177357014228,-84.4805308400182,23.473,5
510030,39.1164867544046,-84.4827900526288,73.084,10
510031,39.1187367562327,-84.4827900526215,82.063,10
510036,39.1299867653625,-84.4827900525848,307.013,35
510037,39.1322367671865,-84.4827900525775,257.561,34
510038,39.1344867690097,-84.4827900525701,0.304,1
510039,39.1367367708322,-84.4827900525628,776.689,92
510040,39.138986772654,-84.4827900525555,729.093,91
510041,39.1412367744752,-84.4827900525482,1173.196,134
510042,39.1434867762956,-84.4827900525408,749.426,92
510043,39.1457367781154,-84.4827900525335,312.542,31
510044,39.1479867799345,-84.4827900525262,32.756,6
510045,39.1502367817529,-84.4827900525188,292.682,30
510046,39.1524867835706,-84.4827900525115,1394.253,156
510047,39.1547367853876,-84.4827900525042,1241.451,136
510048,39.1569867872039,-84.4827900524968,51.513,6
510049,39.1592367890196,-84.4827900524895,51.513,6
510051,39.1637367926488,-84.4827900524748,10.082,1
510052,39.1659867944623,-84.4827900524675,10.386,2
510055,39.1727367998989,-84.4827900524455,786.686,88
510056,39.1749868017097,-84.4827900524381,961.311,113
510057,39.1772368035198,-84.4827900524308,41.572,6
510058,39.1794868053292,-84.4827900524235,60.492,6
510059,39.181736807138,-84.4827900524161,663.846,76
510060,39.183986808946,-84.4827900524088,3119.343,365
510063,39.190736814366,-84.4827900523868,559.834,62
510064,39.1929868161713,-84.4827900523795,845.743,94
510065,39.1952368179759,-84.4827900523721,532.402,63
510066,39.1974868197798,-84.4827900523648,252.658,27
510067,39.199736821583,-84.4827900523574,60.492,6
510073,39.2132368323879,-84.4827900523134,293.622,31
510074,39.2154868341863,-84.4827900523061,181.476,18
510075,39.217736835984,-84.4827900522987,50.41,5
520030,39.1164878445331,-84.485049264973,560.774,63
520032,39.1209878482241,-84.4850492649587,447.221,48
520033,39.1232378500686,-84.4850492649516,146.005,20
520034,39.1254878519124,-84.4850492649444,1662.653,186
520035,39.1277378537555,-84.4850492649372,1427.458,160
520036,39.1299878555979,-84.4850492649301,212.825,22
520037,39.1322378574396,-84.4850492649229,257.797,35
520038,39.1344878592806,-84.4850492649158,266.685,31
520039,39.1367378611209,-84.4850492649086,579.835,64
520040,39.1389878629605,-84.4850492649015,1054.396,125
520041,39.1412378647994,-84.4850492648943,579.34,65
520042,39.1434878666376,-84.4850492648871,816.932,91
520043,39.1457378684751,-84.48504926488,225.721,27
520044,39.147987870312,-84.4850492648728,91.841,10
520045,39.1502378721481,-84.4850492648657,577.629,62
520046,39.1524878739835,-84.4850492648585,1799.532,206
520047,39.1547378758183,-84.4850492648514,923.535,101
520048,39.1569878776523,-84.4850492648442,286.05,33
520049,39.1592378794857,-84.485049264837,41.431,5
520056,39.1749878922996,-84.4850492647869,1655.57,188
520057,39.1772378941273,-84.4850492647798,292.519,30
520058,39.1794878959544,-84.4850492647726,693.41,78
520059,39.1817378977808,-84.4850492647655,2334.065,261
520063,39.1907379050794,-84.4850492647368,374.441,39
520064,39.1929879069023,-84.4850492647296,262.178,27
520065,39.1952379087245,-84.4850492647225,364.967,40
520066,39.197487910546,-84.4850492647153,314.889,34
520067,39.1997379123668,-84.4850492647082,101.923,11
520069,39.2042379160063,-84.4850492646938,10.082,1
520070,39.206487917825,-84.4850492646867,10.082,1
520073,39.213237923277,-84.4850492646652,103.026,12
520074,39.215487925093,-84.485049264658,41.735,6
530028,39.1119888873283,-84.4873084773997,20.164,2
530029,39.1142388891927,-84.4873084773927,202.884,22
530030,39.1164888910564,-84.4873084773858,151.838,17
530031,39.1187388929194,-84.4873084773788,507.409,53
530032,39.1209888947816,-84.4873084773718,358.993,42
530033,39.1232388966432,-84.4873084773648,310.789,39
530034,39.1254888985041,-84.4873084773579,1310.618,141
530035,39.1277389003643,-84.4873084773509,860.378,100
530036,39.1299889022238,-84.4873084773439,275.968,32
530037,39.1322389040826,-84.4873084773369,1168.784,130
530038,39.1344889059406,-84.48730847733,1796.4,210
530039,39.136738907798,-84.487308477323,573.529,67
530040,39.1389889096547,-84.487308477316,917.466,103
530041,39.1412389115107,-84.487308477309,60.492,6
530042,39.1434889133659,-84.4873084773021,266.353,32
530043,39.1457389152205,-84.4873084772951,253.153,26
530044,39.1479889170744,-84.4873084772881,484.435,59
530045,39.1502389189275,-84.4873084772811,973.74,117
530046,39.15248892078,-84.4873084772742,333.922,37
530047,39.1547389226317,-84.4873084772672,232.027,24
530048,39.1569889244828,-84.4873084772602,71.182,9
530049,39.1592389263331,-84.4873084772532,206.356,25
530050,39.1614889281828,-84.4873084772462,40.328,4
530056,39.1749889392659,-84.4873084772044,1620.791,170
530057,39.1772389411106,-84.4873084771974,2457.042,278
530063,39.1907389521642,-84.4873084771556,151.23,15
530064,39.192988954004,-84.4873084771486,60.492,6
530065,39.1952389558431,-84.4873084771416,110.902,11
530066,39.1974889576815,-84.4873084771346,143.354,16
530067,39.1997389595192,-84.4873084771276,133.272,15
530073,39.2132389705306,-84.4873084770858,70.878,8
530074,39.2154889723634,-84.4873084770788,61.899,8
540027,39.1097398883321,-84.4895676898846,165.229,21
540028,39.1119898902136,-84.4895676898778,143.209,19
540029,39.1142398920944,-84.489567689871,110.902,11
540030,39.1164898939745,-84.4895676898642,161.616,17
540031,39.118739895854,-84.4895676898574,161.312,16
540032,39.1209898977326,-84.4895676898506,265.441,29
540033,39.1232398996106,-84.4895676898438,384.827,41
540034,39.1254899014879,-84.4895676898371,1904.289,211
540035,39.1277399033645,-84.4895676898303,2175.493,266
540036,39.1299899052403,-84.4895676898235,400.374,50
540037,39.1322399071155,-84.4895676898167,997.213,122
540038,39.1344899089899,-84.4895676898099,649.66,68
540039,39.1367399108636,-84.4895676898031,1506.425,164
540040,39.1389899127367,-84.4895676897963,689.493,73
540041,39.141239914609,-84.4895676897896,206.66,26
540042,39.1434899164806,-84.4895676897828,1144.808,134
540043,39.1457399183515,-84.489567689776,1976.341,234
540044,39.1479899202217,-84.4895676897692,1068.713,123
540045,39.1502399220911,-84.4895676897624,203.047,22
540046,39.1524899239599,-84.4895676897556,111.347,13
540047,39.154739925828,-84.4895676897488,41.713,7
540048,39.1569899276953,-84.4895676897421,41.572,6
540049,39.159239929562,-84.4895676897353,385.703,54
540056,39.1749899426086,-84.4895676896878,2133.664,249
540063,39.1907399556205,-84.4895676896402,30.246,3
540064,39.1929899574765,-84.4895676896334,41.431,5
540065,39.1952399593318,-84.4895676896266,162.86,19
540066,39.1974899611864,-84.4895676896198,10.082,1
540073,39.2132399741487,-84.4895676895723,121.125,13
540074,39.2154899759976,-84.4895676895655,142.251,15
550026,39.1074908457001,-84.4918269024319,202.856,24
550027,39.109740847598,-84.4918269024253,723.91,85
550028,39.1119908494953,-84.4918269024187,253.312,30
550029,39.1142408513918,-84.4918269024121,102.531,13
550030,39.1164908532876,-84.4918269024055,51.513,6
550031,39.1187408551827,-84.491826902399,114.211,14
550032,39.1209908570771,-84.4918269023924,400.869,49
550033,39.1232408589707,-84.4918269023858,637.98,67
550034,39.1254908608637,-84.4918269023792,1020.446,114
550035,39.1277408627559,-84.4918269023726,870.015,99
550036,39.1299908646475,-84.491826902366,270.602,36
550037,39.1322408665383,-84.4918269023594,369.683,45
550038,39.1344908684284,-84.4918269023528,735.59,86
550039,39.1367408703177,-84.4918269023462,1066.253,117
550040,39.1389908722064,-84.4918269023396,232.19,24
550041,39.1412408740943,-84.491826902333,1333.596,147
550042,39.1434908759816,-84.4918269023265,1957.231,218
550043,39.1457408778681,-84.4918269023199,1264.542,145
550044,39.1479908797539,-84.4918269023133,292.986,31
550045,39.150240881639,-84.4918269023067,131.511,15
550046,39.1524908835233,-84.4918269023001,224.314,25
550047,39.154740885407,-84.4918269022935,162.556,18
550048,39.1569908872899,-84.4918269022869,122.087,13
550049,39.1592408891722,-84.4918269022803,126.308,19
550063,39.1907409154483,-84.491826902188,20.164,2
550064,39.1929909173198,-84.4918269021814,132.614,16
550065,39.1952409191906,-84.4918269021748,50.714,6
550066,39.1974909210607,-84.4918269021682,10.082,1
550068,39.2019909247987,-84.491826902155,80.656,8
550073,39.2132409341312,-84.491826902122,30.246,3
550074,39.2154909359955,-84.4918269021154,30.55,4
550075,39.2177409378591,-84.4918269021089,31.653,5
560024,39.10299175752,-84.4940861150454,20.164,2
560025,39.1052417594344,-84.494086115039,336.927,39
560026,39.107491761348,-84.4940861150326,985.625,107
560027,39.109741763261,-84.4940861150262,344.004,38
560028,39.1119917651732,-84.4940861150198,40.328,4
560029,39.1142417670847,-84.4940861150134,215.335,25
560030,39.1164917689955,-84.494086115007,80.656,8
560031,39.1187417709056,-84.4940861150006,111.206,12
560032,39.120991772815,-84.4940861149942,622.482,73
560033,39.1232417747236,-84.4940861149879,447.171,51
560034,39.1254917766315,-84.4940861149815,957.468,107
560035,39.1277417785387,-84.4940861149751,1177.795,140
560036,39.1299917804452,-84.4940861149687,558.731,61
560037,39.1322417823509,-84.4940861149623,1768.724,202
560038,39.134491784256,-84.4940861149559,1348.394,153
560039,39.1367417861603,-84.4940861149495,233.293,25
560040,39.1389917880638,-84.4940861149431,1107.507,131
560041,39.1412417899667,-84.4940861149367,1011,113
