x-tsne,y-tsne,sample_index
-6.083992968749028,-3.248042531704088,716
-4.916041109250018,-8.491370946098808,3211
-7.917663860008616,-8.399069980307178,2862
0.7076601166294078,4.238166535991113,1647
-6.490136672334489,-3.3471617369414015,591
-3.2022249136835264,1.0764797886327442,996
-5.256765508453295,-3.9852823713106424,2428
-7.904396537197315,-4.235401543773628,1259
-4.9055554485854245,-9.271854088417726,3373
-5.151896585969146,1.8453827574629391,2056
4.069744939005536,0.5694443393814099,1863
-2.5100498478810866,3.924212460171963,3445
-6.641631614926846,-3.862707786722418,2749
-7.635369849504612,-10.425221629679777,1891
0.6644919837371116,4.26510363377766,1859
-1.583118745417438,3.7358274078566156,1668
-2.7843859669269078,-7.2901263258431195,2372
-6.632385367309393,-9.613558962099022,921
-3.458545518292431,-10.066506532723999,3969
-5.160640806084952,-3.3266748613438466,3399
-4.0425101779462045,-2.1726167843279107,600
-8.817097883736698,-6.277207720022649,1673
-1.9649983864119729,3.954273787809615,3248
-2.6728483867116832,-10.727068031254833,4124
-2.7125949831650926,3.661037983219452,1420
-1.2456985427878828,-10.380854349593458,2633
-2.3189972616374477,-8.927435896542569,3936
-5.1651160201098945,1.8878818144819915,3405
-6.105091977161953,-3.203432355484486,234
-0.8578650438976246,-10.651290483130694,4126
-1.9415630314762147,3.039230315875355,679
-3.1706802651727224,1.0675612558877001,1143
-4.334764843175659,-1.32571881589277,159
-6.390508584394167,-0.21806387317805773,498
-7.642782548408577,-4.667203463637971,2489
-4.419547411164228,2.673553177287531,1246
-1.3246210455119038,-5.9309585299581435,2889
-6.707240699429113,-4.412041425358065,3552
-3.7925500957761282,3.109028847792037,2452
-5.118149614780798,-4.236606140597454,4161
-0.358984525594472,-10.161355495442375,2376
-1.403402729574824,-5.826759082019529,683
-1.5439207447264307,5.689923699594724,2866
-4.76295046296245,-5.541457320734371,3036
-9.570058987520841,-4.975653425676096,3380
-5.859483790598158,-2.2024513508877055,2346
-2.6609595136339452,-11.310599302117264,3027
-2.819246926880697,-7.422183174636912,82
-1.9526042911445098,-7.1336914233061215,1728
-1.4945740618062995,-6.641994602903831,55
-9.922128406995542,-1.4855036919151148,1559
