x-tsne,y-tsne,sample_index
-11.898511632831228,5.9469636221224516,0
-11.896169768166082,5.942317490528921,1
-11.898724558910667,5.941487979902034,2
-11.899670187327711,5.934884678241232,3
-11.632794157308037,5.975512660466307,4
-11.884579146736664,6.078776238653836,5
-11.90575431481979,5.918596729491182,6
-11.87121260955227,6.203409499351965,7
-11.700593220522787,5.966057563386026,8
-11.833759917158103,5.913336486603541,9
-11.919207751611852,5.8939611523084015,10
-11.921300570679092,5.883398447836574,11
-11.880606122397579,5.897197039225589,12
-11.914365287803674,5.889508595538723,13
-11.68077136941622,5.921792299330388,14
-11.624587921267171,5.923578918698096,15
-11.736266468760798,5.907458630872597,16
-11.929139199339577,5.839077356185954,17
-11.63279619658847,5.907684236437344,18
-12.013475525884427,5.811494991456132,19
-11.955793551579129,5.82240570750169,20
-11.907806301427192,5.820886095885121,21
-11.87914779442545,5.82580065215981,22
-11.943557744731086,5.801017396189637,23
-11.94246121880058,5.802719393657659,24
-11.651678788527642,5.862631010799426,25
-11.562538537727235,5.8632549968936525,26
-11.953707472429329,5.76100040485267,27
-11.955551205252657,5.754845782666232,28
-11.707823837885933,5.835982732666178,29
-11.958944310738419,5.73974573980886,30
-11.533161842735996,5.823084825391536,31
-11.970198996503855,5.712137384497371,32
-11.917444830518004,5.730955582964626,33
-11.972973090177721,5.6996824899953475,34
-11.946197489375889,5.69767226545907,35
-12.063390141720879,5.649027708830756,36
-11.98446304991572,5.664323532441723,37
-11.982653247565219,5.6621941774581845,38
-11.988034528827377,5.647411588175084,39
-12.526251733067559,5.475492289952255,40
-11.697474489595551,5.726181763812304,41
-11.5556889003809,5.728245797117799,42
-11.99698746939517,5.610399899789593,43
-12.19655219847655,5.483631806690325,44
-11.9756270813449,5.58319347553945,45
-11.983251687263447,5.561622784435685,46
-11.891689003890113,5.593419160070428,47
-12.015129784186694,5.558186289272655,48
-12.098272807415064,5.4610657437797565,49
-11.88055922105542,5.568908735898399,50
-12.054502394120892,5.457047257732617,51
-12.05909242344332,5.435512085467478,52
-12.094635086665148,5.40675970019971,53
-12.043643597485573,5.431031401971586,54
-12.06420298728583,5.385384884217257,55
-12.11556470927902,5.3607012611932845,56
-11.337741227560896,5.473443155056458,57
-11.45185822585128,5.482111885682809,58
-11.41430680560575,5.457161998524429,59
-12.08720796965431,5.292483082705214,60
-12.211325466219714,5.220178297444498,61
-12.085895655809878,5.268678170818303,62
-11.930010096046697,5.311918611736403,63
-12.07340418498384,5.241456509480486,64
-12.032945696203411,5.247860164770909,65
-12.111042388502009,5.175843267628918,66
-12.06052355495879,5.196753042151931,67
-12.116473458950386,5.141647440533543,68
-12.216483998247815,5.080045247034807,69
-12.126454815235904,5.095391064801475,70
-12.410238285538458,4.952626625386623,71
-12.388376635381308,4.907063421779296,72
-12.295006626267673,4.95483614828782,73
-12.126345978792449,5.030435514846228,74
-11.450412463714438,5.079327957658637,75
-12.133658254710094,4.9833799799906275,76
-12.13564832095473,4.9678510751168075,77
-12.357200242831892,4.830408120164493,78
-12.324525397671325,4.82265420043448,79
-12.161469721723432,4.869890568593549,80
-12.180590876101563,4.8470603126416485,81
-12.27369523372513,4.762322155626587,82
-12.23639997585407,4.775023361334966,83
-11.688440900091118,4.810834594824962,84
-12.174487243478552,4.749520414802928,85
-12.180929447417919,4.724815757135208,86
-12.196025647485213,4.680584892812278,87
-12.209703064296654,4.6404983431043805,88
-11.377088370779688,4.698388078735404,89
-11.362853265664004,4.67869644966978,90
-12.549554416456083,4.383852968108562,91
-12.02846626427156,4.474249245460184,92
-12.442013314934643,4.444029712990437,93
-12.205233302249061,4.503049586712241,94
-11.348664609931275,4.601056405747904,95
-11.77097861367388,4.4632194264410225,96
-12.204964629877189,4.432429990008185,97
-12.498046674280157,4.250132593044466,98
-11.887609149118756,4.302111314448364,99
-12.227795012017268,4.324685014459246,100
-12.380605515918775,4.230949941136532,101
-12.38528016027351,4.205824674811649,102
-12.047799681625374,4.230536042667143,103
-12.261255922129095,4.204037262530946,104
-12.235244478240617,4.177202219976586,105
-11.664052863191511,4.189959201835094,106
-12.240975307489213,4.12389105664918,107
-12.215298473934908,4.076891558623884,108
-12.289788039967643,4.054374923951047,109
-12.105195639144334,4.015019995535433,110
-12.604177226444923,3.881112519111771,111
-12.64968540434315,3.839116845324805,112
-12.652237589120382,3.819635280497697,113
-12.643578817933793,3.803065045851653,114
-12.291795859424134,3.849317267389513,115
-12.339518311416558,3.8111250484281323,116
-11.616088418731575,3.86460262261224,117
-12.271971774519237,3.77611220067065,118
-11.636401765189792,3.8319841403378483,119
-12.27185974587989,3.704516300563986,120
-12.293972876153644,3.675920960024621,121
-12.431410469023689,3.6516654226373877,122
-12.291007729295675,3.619767548895943,123
-12.551889112907713,3.602631945404806,124
-12.590578223007626,3.5678476767978666,125
-12.498286927967147,3.536740106035071,126
-12.287922353020456,3.4748812893015333,127
-12.055552909263664,3.4050749011638834,128
-12.080220747899052,3.380455672878567,129
-12.321014089740949,3.3801322996918426,130
-12.590530089665878,3.414930896667158,131
-12.596522329541148,3.4023213338541187,132
-12.678030962563826,3.3991757284876036,133
-12.660042282930375,3.3570081958376212,134
-12.28816590320989,3.1505000006677086,135
-12.289269415701433,3.1068345143467857,136
-12.137719021426822,3.1099511898013015,137
-12.135291117423897,3.0839361158654675,138
-11.982561332711937,3.0940437131723364,139
-11.868478141348474,3.106965389281053,140
