x-tsne,y-tsne,sample_index
4.673661592916414,10.0101849073732,0
4.67566079221803,10.00843119896309,1
4.677084892036766,10.007207513842522,2
4.68043338627466,10.004872776040187,3
4.638118505729065,10.027642352121797,4
4.424052813988736,10.197514045094247,5
4.668849396868503,10.00758128248969,6
4.299600198862371,10.310871293929868,7
4.664287301080598,10.012116041603349,8
4.693680909118693,9.994554015616185,9
4.704312432958087,9.98831399639099,10
4.708497244841844,9.985369265450407,11
4.7047066084151945,9.986480512190848,12
4.708609609593657,9.98351809646894,13
4.680513071116553,9.99997439313781,14
4.670372843868069,10.005190822396967,15
4.698681906656644,9.98843288968247,16
4.728207813084883,9.970297740240332,17
4.682701187978266,9.996786827203179,18
4.7343628493048024,9.966662393895156,19
4.736112284335084,9.964380222553208,20
4.738622049914502,9.961625088028024,21
4.73835687479668,9.96118544396093,22
4.747130735001453,9.955539402736338,23
4.748145444771336,9.954158682505465,24
4.710538441740965,9.976480645906351,25
4.691845994204926,9.987412171200484,26
4.76247086577376,9.94372516180056,27
4.765358834247437,9.941399780233795,28
4.734920858208304,9.959953752574165,29
4.771363070981341,9.9363080067682,30
4.7025986786084815,9.977556238963647,31
4.780606544468066,9.929421995917973,32
4.778793143388414,9.930247458143963,33
4.786458769796011,9.92435992185747,34
4.788572739007643,9.922113498890617,35
4.794892898590147,9.919507044036145,36
4.798048696699232,9.91489045578019,37
4.800018081707721,9.91276930576396,38
4.804789402852612,9.909077469847148,39
4.762901694831888,9.943848610984395,40
4.777343882539231,9.925600663825696,41
4.753693378130575,9.940205979214737,42
4.817559782317106,9.89797645671419,43
4.825162277213608,9.897997665116248,44
4.825923597493923,9.890902889495155,45
4.8307903986738046,9.887132730432777,46
4.824482333675896,9.89099465215229,47
4.8343877261401795,9.883342847922503,48
4.847979317608944,9.876543596710775,49
4.831855803978054,9.883648720584418,50
4.853210996257936,9.870687600114262,51
4.858277156122657,9.866546356349465,52
4.864546316125267,9.86111088713924,53
4.864148258049281,9.858754566005269,54
4.871833121042329,9.854236003034076,55
4.875566930106073,9.851839891212675,56
4.756761147550742,9.92671919589857,57
4.803401205568392,9.897188339586632,58
4.797868584072507,9.900002007433683,59
