sample_index,x-tsne,y-tsne
61,-2.384862305594164,7.99539062440092
62,-10.757012092752891,4.412106825440434
63,3.6580870185619916,-2.391859126960964
64,-5.651247177043886,7.963160624752592
65,0.2793429676373615,-2.6718843764496123
66,-1.3949680434919964,-8.848706614102982
67,-1.811544147277613,7.882252955857035
68,-0.9417290986768383,-8.069342236868323
69,-1.8400330333775283,5.924983735317375
70,-10.870814623842149,3.529701869546916
71,-1.244932399338573,7.483934576305338
72,-10.548845653912966,7.400867192642013
73,-3.4751960905185615,13.84217720202825
74,-1.070836842252053,13.328519843048646
75,7.022073887450653,-7.789969053542253
76,8.506705150178721,3.845155865733806
77,7.073967831574594,-8.574932218716453
78,6.159371262837049,-6.968920583792771
79,-11.021549513067011,5.932973788606952
80,-10.926773863895393,5.062531117720922
81,3.5114784473401883,-3.740440710119367
82,-1.1387802157557982,-0.12787106088372488
83,3.9990049513601233,6.597078867979279
84,-10.647135555208417,2.5379927364141466
85,8.421377835036742,1.1925468725730357
86,0.5723215452168553,-3.716332810496393
87,1.8079255728285732,-4.2404315199863785
88,-1.6153161624866836,6.981630507300562
89,-7.967020187822318,-3.182675277712958
90,2.7347560859583044,9.465155788503493
91,2.793988551478869,9.474661049965103
92,5.982789143266381,9.547833384493284
93,-5.40042841436174,3.896528145674843
94,-10.905200373809068,6.086765671334978
95,3.27226183957272,-2.220668323857751
96,8.89553812365829,5.637381775172794
97,8.171155287684469,0.5586762945074752
98,5.209332725096807,3.809444000514943
99,-3.2291339602458495,13.834541872920852
100,-6.311638299862479,3.7442012330055165
101,3.2126580421197497,-3.9868699714447695
102,0.2347106517291764,12.753878080401556
103,9.93613823335771,8.045412023748327
104,-5.391907061662685,3.840476097213353
105,3.388353857804856,-3.018758678825366
106,-10.134052277541713,-6.735707100377994
107,8.735050485504457,2.257173374685592
108,-0.7850606819122761,-0.9792096455773769
109,-3.5581498897239094,7.289677497651205
110,-10.03939775074559,1.0308369554802532
111,1.0729251651527854,-9.042161225853919
112,-4.156408580896208,13.881232850615374
113,6.0613718105003755,9.965784044212612
114,-4.66418332842646,13.806711837319014
115,-4.698426167268959,13.620690600963197
116,-6.808973901820199,-2.0887144586307853
117,-5.50663852885971,-3.8763614011083565
118,2.4983436426222396,10.277395457860722
119,3.5412506394842387,-3.309713634130367
120,9.1846729262667,3.7234895278732796
121,-3.3717599842108466,0.00913967544696186
122,-1.2360788337252269,5.175141060326322
123,-1.037692364838241,12.403074334654624
124,13.676447986953685,-6.426129092649829
125,-3.230661937854351,12.324733786030679
126,-3.4050736315385937,13.860431111918498
127,-10.798975209592223,4.874144123256744
128,3.003106171943429,-1.4585142096841754
129,1.7131867089907649,-11.323366734581708
130,-5.710559664340299,8.202436039793978
131,-5.855445174330378,-2.2213974116980966
132,5.594243505343625,8.203708502269919
133,-3.3695091037455653,13.840046018625745
134,-4.919307491421329,13.618825158665453
135,-10.423457671398,7.7169055904151005
136,6.7574739765439915,-1.769750032770843
137,5.213027546401459,3.807228122608726
138,0.33850639935020915,-11.143634463439561
139,1.2347639143315707,-10.128604369344117
140,6.925599608538973,1.3435582654072293
141,6.835795473082332,3.0446923042099185
142,-1.0962378350387405,11.522138728460597
143,2.6921046722579383,-4.024839053734078
144,2.441577129372227,-3.315243464370579
145,6.6407767486369105,8.486502172347725
146,-4.075516482917795,13.78113721389216
147,-4.582506816207054,13.602330236805217
148,-10.698007593776547,5.332852868115318
149,4.5158536045497275,7.044819565480581
150,-6.922742025869251,2.405253707680734
151,-7.256844675700448,1.785204819260089
152,5.8148220982483885,1.6090845529778741
153,-5.940992892375604,8.881308288497785
154,0.5914368703740542,-2.76349438210639
155,0.4018457293999074,-2.2681409963760486
156,1.4360526484449065,-4.434102455969585
157,5.209484116632212,3.8094665601898554
158,5.209446463571006,3.809453995477374
159,-3.919947542457736,0.43194185125711965
160,2.5678562173296706,-10.528247802750865
161,-2.3698144677243413,-3.2913921919728883
162,3.7735425606324426,6.397307415132169
163,-2.448228162700474,9.361274570011876
164,-10.879691597475473,6.402868896323427
165,-3.366532628027881,13.979311307455975
166,-7.6726949889381775,-3.2163381260007826
167,-5.215497686426149,4.004411441623974
168,4.2621520027157755,0.9133303554300704
169,-5.596911793683546,-2.387494801324885
170,4.911705058646946,-6.075757887203747
171,6.410956611300304,-7.619192630330286
172,2.5067515991274267,-11.393769743049095
173,-2.4250729698057167,-2.7698585130027076
174,-3.0325466160768313,2.974735007841971
175,0.7857274203457962,-6.328970306402734
176,-10.649759071530342,1.7985498954447519
177,7.234060462407818,-8.316701233301819
178,5.21095117166209,3.809554850820266
179,5.213910079966886,3.807636614438745
180,7.717685136747256,0.6566091841250125
181,-1.0113096502974555,11.939929059232055
182,-7.669227349334753,-3.064075831770062
183,-10.713502622028699,5.736151582212917
184,-7.22844788420439,-2.8736755351577403
185,-2.4660903946654633,7.78685586161212
186,-0.8920078343783334,13.703831064192707
187,-1.5210554952911841,7.938219334625922
188,-10.239066068503595,1.3751388037716656
189,7.326657479910264,-8.322832117345978
190,8.900403987690845,2.4334372695027016
191,5.984399376191291,-4.717102193766569
192,6.804911998711846,-7.966248451835242
193,0.8033211333419021,-3.042650530486464
194,3.3742061207967398,-10.225776829351007
195,3.261889675092593,-10.665741845262454
196,5.209951794921186,3.809491251457346
197,0.8512170436416484,-11.588439503970514
198,3.9255178135577897,3.5369123054580376
199,-1.0894918452211835,12.618802068019807
200,-10.753998777285464,4.014942545722782
201,-5.456734615267555,3.800299586697377
202,5.194122709191086,7.8460525044537786
203,-4.480692626876282,13.623415756341409
204,5.98453163335024,9.885551397154655
205,-10.858745336122386,4.878422184999364
206,-0.9476825207427886,12.429341200404
207,3.939031726966694,-7.83977826205629
208,11.202060311499384,1.447134585092771
209,6.773824101510092,-1.7800438910223153
210,-4.036940215817501,1.5226592895450919
211,-3.325158171709962,1.5850020108924177
212,7.004231935026259,-7.574498890146257
213,6.757096033392276,-1.769370849397446
214,6.602683992038392,-5.423942841009881
215,3.9246908197308557,3.537063641988791
216,3.912338806622226,3.5397993177395977
217,3.906158577939465,3.5419964109984363
218,3.9007688909761904,3.5426946784931883
219,3.903842252315769,3.5422049420187216
220,3.911758407937841,3.5410846089389563
221,3.919730567602128,3.537947476629503
222,-1.0966765134453416,12.776215626507655
223,-1.0633062574631644,12.501922577673612
224,3.7729682618741784,6.393308636903492
225,-1.2601985845147872,12.782217772239425
226,-1.282377328101915,1.8950139296042519
227,4.914494988477029,7.439518899633868
228,-11.152631001136251,4.884967962105436
229,0.35841851162225685,-0.6784629994910981
230,9.87212324103605,4.9501935231198475
231,-4.457281209832413,1.0529127437919332
232,11.427367186828477,1.5670382656553536
233,5.216380755513909,3.8096956470016945
234,10.34980599957508,-6.3472318059940855
235,11.303642967654694,-4.453316653124538
236,3.9222289102091237,3.537509054352348
237,3.9071657099538437,3.541835371386476
238,3.8856678305960846,3.5445276085230257
239,3.877594965621564,3.5470910503480657
240,3.8711231986154773,3.5480926452245027
241,3.8751779199775527,3.5474859543486836
242,3.881457826992059,3.545210033205233
243,5.085765310350144,3.787879064930839
244,-0.8607060492542101,2.1478034599647158
245,-7.022621042897382,-8.74064320422715
246,-0.9996105601807217,13.061384864300168
247,-5.446180132733475,-2.780133061315423
248,-2.592222767349178,-2.749694993647679
249,13.855560883753137,-6.149372223854822
250,-5.880634717064348,-11.118264620843155
251,-1.3838084380932167,5.790008204915352
252,-2.3645872879696452,1.9115723266534177
253,-11.366824278649721,-5.478651509579173
254,10.230815330097434,-6.237364071220509
255,-10.23703672575441,-6.678621355417775
256,-1.9120107918074858,7.914328336011009
257,6.509584903042667,-7.409989170146947
258,11.532661475916518,1.615472583154115
259,5.22570192276813,3.809465420902803
260,11.428128649840682,-3.61845253706152
261,-4.174099111479545,-8.279216444163547
262,3.907986730493424,3.541701848748604
263,3.8825696288893337,3.5450359870182857
264,3.859918177397097,3.5493265104476506
265,3.8394286304774967,3.5528542143772754
266,6.5247728427991545,-2.742334283257809
267,3.8353430657120517,3.5534087825914087
268,6.741810193037594,-1.8225108233607021
269,-11.496021034213388,-5.512400329821251
270,-10.096493869071283,-6.648781706879901
271,-4.177429179299979,-8.279190052461674
272,13.189070280084149,5.657922908018573
273,0.2675636384897659,6.12264766960601
274,-7.853995909835703,-6.768396482371277
275,14.071582541623535,-6.318449977406265
276,13.261866829879862,5.594233133685856
277,12.832294054904073,4.427981768909522
278,0.723221457526022,1.9996511964816397
279,-11.355656634493924,-5.168919892569958
280,7.691448302355054,0.4146037256575532
281,-3.7049990392401115,-11.677819131200001
282,-1.5123503089180328,1.8538472325266724
283,6.981620677679624,1.42381273729366
284,-6.584345392097974,-1.8612783633092056
285,-11.60627147323631,-8.339850164294552
286,11.653008397030796,1.660003960070341
287,9.345721962196402,5.709031632725909
288,9.418034937730956,5.690006738644877
289,3.936208699018818,3.5343951315462236
290,3.914897058066106,3.539369098964793
291,11.188857245779813,-4.860097645237998
292,-13.720392819360553,-5.538893941332986
293,3.8687569540424787,3.5484639549593733
294,3.8333377005195324,3.5536741967462206
295,3.803264021522219,3.5571889084134813
296,3.786180828195728,3.558770906195436
297,3.795678584582333,3.55792822882517
298,-11.138877291592365,-3.935639074206339
299,-11.102589187514663,-4.068059520129366
300,-11.469730745044952,-5.520501190918634
301,6.733719505664925,-1.8905139516187963
302,6.34907813071161,-2.945331055676332
303,5.80665889374534,-6.790582846284584
304,-1.3814328878310511,6.394338301990009
305,6.767758871489817,-7.913902388936693
306,-10.069414809125135,-6.830458971731492
307,-10.55934512366457,-5.374508587916842
308,-0.7633447158056007,2.2843603318928567
309,-4.292321776236882,-11.200613116124885
310,-4.32379465383496,-8.261946589610641
311,-10.11567414296176,-5.845843852719872
312,-9.721769573465075,-4.648885493831002
313,-6.78753399749585,-11.06226859758903
314,14.56989098363104,-6.1630622199705245
315,-11.435854370859786,-5.495032157389824
316,6.216627545344489,-11.998679987153604
317,8.06032908762401,3.4040004447791006
318,-11.696368685532718,-7.638264560037294
319,2.036795115503003,-10.204859636374078
320,8.186380704540293,4.213662600353405
321,-1.9354966707362813,8.647709665726605
322,6.524240658024763,-5.476946777884725
323,10.12039956326422,-6.202261982166656
324,9.562917904727302,5.715263015788645
325,9.56889319311814,5.711974630091912
326,-3.394306906380136,1.8150946014222813
327,9.446507239996258,5.713346746167106
328,8.954742335322237,5.631108746658545
329,5.260079191562102,3.807371783394287
330,3.920882802875584,3.53774440485326
331,3.8998771047756784,3.5428494942804862
332,3.877091741045419,3.5471737974384654
333,3.847117806078236,3.551175862285149
334,-13.666995181109561,-5.5822462072535926
335,3.8141485852909107,3.5560218693185757
336,6.757058040646991,-1.7725085594904841
337,-10.026691447693585,-4.660135274989307
338,11.47040341186224,-3.8023347605059614
339,-4.653564737766759,-6.1744491882302
340,-6.760075253012332,-11.476565756819086
341,4.5034707597317025,-7.6565811695972
342,4.038240445508943,-7.934857112140782
343,10.917438306288414,2.0826789402835915
344,-11.413174210701664,-7.753379732424782
345,9.034066746827392,5.471039358131924
346,14.228122790049936,-6.29452408725446
347,6.244737557751259,-5.1865797242128515
348,-0.21380386849074426,-10.540141786501865
349,7.565471863485171,0.22466973682765165
350,-2.675519132727703,-1.5740877987733186
351,-0.22042802594174313,4.7623625270126615
352,10.473318980571184,-5.396888683409757
353,-10.963768735452556,-4.25750042864298
354,-0.6688562706602498,-10.425362770292512
355,-3.316501309695944,-0.03155484032350326
356,-7.108949488821108,-11.264002188028662
357,-7.630398972362095,-6.537991812961107
358,0.9909457475925664,0.562498124190738
359,7.436728405338952,3.9765391327202777
360,-5.442875848251261,-2.973739936471225
361,2.0499642365284894,-10.36513239778805
362,0.5593303973643964,-3.7035245410984348
363,-2.212150350574686,7.1575771354262585
364,6.403265251461832,-5.244751655946555
365,6.190451066153968,-4.8271879296027045
366,12.942053785616864,0.4395125887590988
367,6.191517685238289,-4.873159675261559
368,6.074523591990085,-4.95202889237337
369,6.179619211745719,-4.633688425637607
370,-0.8501317931304995,1.9208328074585577
371,6.797436876042041,-8.089571439279672
372,6.827723595971222,-8.179283499286194
373,11.689643787090748,1.669852840471805
374,5.2853021569063925,3.8061428208307984
375,5.2775470682079595,3.806365076979259
376,11.637137326633178,1.655053655505764
377,3.9392066900140885,3.5338101048947372
378,3.9120919392983122,3.53984056045915
379,3.8837840938868045,3.544843645180068
380,3.8532336079697003,3.5503101743614622
381,6.7529319213478445,-1.7776138466411484
382,-10.180302332348452,-5.983731639063759
383,11.217564795741744,-5.064346270623335
384,-11.517114880245458,-5.565211800409996
385,-10.955349822966825,-4.019315203334277
386,14.618725889648339,-6.133310085368408
387,14.122511903738841,-6.302023313121584
388,-11.8094377366748,-7.6608649854840465
389,-3.582505971090463,-11.775536574726056
390,5.999944599165003,-12.131220136832093
391,10.913963962644587,2.08345907203194
392,-4.582830313505543,-6.237661719734699
393,-1.5767460253528403,-6.183966183591278
394,7.625979202467807,0.7390344011972756
395,9.231219671076335,3.348174467044765
396,0.08200555182038768,-10.309317648120409
397,7.723048639810989,0.7548785434197169
398,-1.4508269943751246,7.697958581119004
399,-6.982717087087897,2.2392065854191796
400,11.381882057101596,-5.104754024360266
401,-5.792169907103847,8.308287890985175
402,-5.715713394615973,8.228930376994613
403,1.8641411285858296,-10.133035183953009
404,7.629544877478044,0.12278920400668274
405,-7.989884067951729,-11.0015003412501
406,7.841768833677416,2.013101028080449
407,7.288824261924857,3.783361629801526
408,-5.5245827040570745,-1.9168965429572733
409,7.582390372745918,-0.05248495098091927
410,4.234468377198566,-5.756283598960847
411,-1.1230894536365066,11.282726824352626
412,-10.692043654324356,3.0708040019785594
413,6.309762545227711,-7.548383748245989
414,13.25088912346953,0.5856958623290984
415,13.189999188151859,0.5571382003685372
416,-11.62040180131277,-8.40029953046022
417,11.728505098038903,1.677751918030144
418,5.951968142245032,-4.618376800686839
419,6.5225184051222165,-2.754091671520514
420,-3.4261523062575856,1.8968632704873731
421,9.610984351737176,5.643566534094286
422,11.699499041579918,1.6721163337527631
423,-11.778652219866705,-7.639541937319909
424,0.5024459709878959,0.5503398626566985
425,8.912435879629868,5.704344052995197
426,5.957263642694843,-4.6391198820807045
427,11.709526279567397,1.674253088762137
428,11.687890297650839,1.6694265402606567
429,12.350062679161756,0.17608555222502317
430,12.13182480659569,0.08285819605677792
431,11.903922333023809,-0.0020825792398120667
432,11.632465549686472,-0.08362080675878804
433,11.294246177462798,-0.16382386407113592
434,3.9098830223633416,3.5413963269916655
435,3.880612326282538,3.546587877088745
436,3.84318302461658,3.5523509969517635
437,10.254979617063553,-6.265236973886799
438,-5.766528069443909,-11.595937373563151
439,14.530255503684403,-6.186234225671794
440,2.9642992226410803,-10.31210518238342
441,-2.1719754706393326,6.256924871609932
442,-1.730808024672938,5.791945339440381
443,7.998262750889937,3.3570990581096583
444,6.8630375759064,-8.166626187002343
445,-3.60318300335179,-11.751506565673312
446,6.011514291394415,-12.124416249257981
447,10.89435521215249,2.0956644629330854
448,-10.18477658488302,-6.796762900914817
449,0.1388737389869198,-9.354933305035974
450,-0.046090580243823925,-9.961316096817182
451,6.712059104105687,-7.686493494546133
452,10.79690867864674,2.155888465811258
453,8.9450932185181,2.702509411374607
454,-5.660424329416415,9.449738801554515
455,5.947355360042979,10.047993578076058
456,11.35340105322363,-5.666829853281291
457,-1.7980423217349752,5.783834444524237
458,-5.117171377163434,7.922688919903147
459,-2.501215007067663,1.0101763419668779
460,-12.92720086947516,-3.995414431291407
461,-12.930883345750255,-3.993469993592589
462,-7.394639278310807,1.5166434363340666
463,2.6715154608051797,-10.687021450271747
464,-5.500051035178411,-3.0388115245804186
465,-5.959581256612878,-2.063334636200669
466,8.595421257369482,5.449970310723407
467,3.7617535598268055,-2.417726846948651
468,-1.6138661762703193,6.432653710754188
469,-3.4208972637891795,9.494803902305348
470,-3.7879755968233146,8.007243268896339
471,-4.479904777765435,0.9756459196833872
472,-10.301672165727442,-6.863750567133705
473,13.306684890581167,0.6116211407127333
474,13.268349752336082,0.593717291080306
475,13.22353757682743,0.5730178826923499
476,11.748261145177338,1.6805000431175805
477,6.778143314004547,-1.7797864322899122
478,6.53952965213458,-7.951070477895168
479,3.97087902212033,-7.918912000486945
480,-11.47514583545053,-5.508304686914149
481,5.957210146480788,-4.639189631807409
482,9.55410463820783,5.694366689620441
483,-3.3394583566528655,1.949765652472891
484,5.842010625433889,-6.675740208521613
485,11.71339749046948,1.6750322649319096
486,12.60474467258391,0.29108544011940907
487,12.382731819777456,0.19165362162031888
488,12.15295577973422,0.09230627512388191
489,11.902536834222744,-0.0025151455257138257
490,11.585242780763474,-0.09583411775219791
491,11.278615454069941,-0.16714765087882205
492,11.00527947512229,-0.2205955438068964
493,6.348463766628007,-2.9325246758535077
494,10.548991431757115,-0.29095128810157966
495,10.399899227491362,-0.3097982957468457
496,3.802257340362071,3.5572906484767075
497,-1.2224474686489626,2.115043332386827
498,-5.827545238837863,8.353042516624594
499,-5.2044740323378615,3.4729596727088885
500,-5.828008283073659,8.386257387544823
501,-5.872622926191103,8.438524813322195
502,7.6446496584181896,1.9200043704119638
503,8.270429674204632,3.3031151788569257
504,8.561216728672823,3.9932758712860354
505,6.053048429027309,-12.10068059270604
506,6.05703095684022,-7.525552359133097
507,3.338029624133802,-3.310834512934774
508,-3.507460558810826,7.37718165089923
509,1.830970961649283,-0.43490581815183327
510,6.567902611141501,-2.66047124933196
511,10.875088733192253,2.098713679650323
512,10.705060782319405,-6.353874386150379
513,-3.7413044928593493,0.32766154713548007
514,0.5615335070762979,-4.009988988150722
515,-13.001219067955555,-3.847350864468451
516,-13.396338893308936,-5.674551950420094
517,13.303536623314502,5.5807652753677885
518,-11.528884460496094,-5.708376648852901
519,2.2749269494240845,9.145962429332672
520,1.2813234890842897,-4.613758084247136
521,1.6761601217637552,-0.8993966050049527
522,0.33428140861215694,-9.588257167823187
523,-2.714863500158562,8.41491582889441
524,-5.176918403129713,-2.236725949842942
525,-6.352283462073425,-0.9343702184613037
526,3.7737118226519373,6.414296809984527
527,-1.4267174433530585,8.497170314777808
528,-3.8746422480734726,7.838201978487865
529,1.4259803457041238,-1.1361389325278428
530,-1.3025915214810688,-0.6326090495295288
531,-4.21335788034532,-8.273373758990804
532,10.782392176624834,-5.498677674011072
533,13.32232191072511,0.6187309681236002
534,13.29427752902031,0.605843137949489
535,13.264489936586926,0.5919262157032561
536,6.300215522486992,-7.5409351230326935
537,4.693600404863425,-7.75002991141419
538,11.75010329909084,1.680705307914204
539,11.38647461153204,-3.9290289925747457
540,11.747119832395226,1.6803687025081864
541,-7.217471240999645,-11.278578847634988
542,-3.9627889314738547,1.7879653719399033
543,12.920236976504476,0.43741208296566736
544,12.67899158204945,0.3252764554476873
545,12.428936715611322,0.21167884423368627
546,12.192309194727546,0.10726948555789506
547,11.942650627692611,0.010181865038523408
548,11.62030479734208,-0.08678314618766368
549,11.276394365830305,-0.16761546860859333
550,10.963858434425951,-0.22804514631019646
551,10.739132827188747,-0.26417492444184804
552,10.545355141047708,-0.29143642315302704
553,10.366672017117029,-0.31290860579829405
554,-11.6590854048274,-8.475646176200891
555,-5.789719706283692,-12.661788445422323
556,-0.23707845557541188,4.830111812441643
557,-5.899696350645841,-11.42087733175724
558,13.048706216523891,5.766690513986879
559,1.23663115986759,-0.014643418019736123
560,-5.00652168925593,3.0031070218541314
561,7.049355879202743,1.7209300501640028
562,-1.7030539894855683,-0.6343161295651393
563,-5.584530032888972,9.47424014025839
564,1.3181510102532152,-11.61515035940719
565,0.9216786472620636,-11.498985689471528
566,-0.2620982338004315,-8.31377782519275
567,-10.79991274540281,2.9850415891019972
568,-2.2247088971037043,6.09129983953578
569,10.864731143505313,2.0999992069421975
570,10.863035725761717,2.0999660737556907
571,0.4473699289686671,2.2313226421207846
572,-9.918072810884812,2.389651537725355
573,4.286898025736695,1.0039445646745162
574,14.179174125362932,-6.29860672723591
575,14.016222868584252,-6.333029094734867
576,-1.436443851100919,1.7952966694578913
577,-4.178875044012578,-8.278352075235418
578,0.4427401044774833,-9.364660508188626
579,7.617588767872381,4.302046041258349
580,-6.70121830116314,3.6153521792631054
581,-10.710819132838202,1.7252380280260782
582,-1.9830748031564764,5.757550171984362
583,-1.0308624679557152,-0.3188587069605938
584,3.7963467069208066,6.426473531807913
585,-3.4344821026209265,9.44434587875537
586,-7.199763882333782,1.884349144563466
587,0.4417200237548049,-2.0337346923289874
588,11.301825227192648,-3.868741137340097
589,7.756592777716509,0.8137649700991669
590,-4.0748269629654,-11.323745026405033
591,11.159594625831007,-4.633963919725015
592,13.361076765464745,0.6360043610348277
593,13.342596643515028,0.6276767312769189
594,13.323815962653498,0.6192163825813056
595,-3.6484904477860605,-11.724294915701577
596,-5.660095935657504,-11.527434800313944
597,-5.714539008505223,-12.695317362562985
598,11.767934131139985,1.6823899063489949
599,14.590471004888458,-6.196642195383496
600,-6.388822356017512,-10.398788908307571
601,-6.250986784635336,-11.598436102388312
602,10.382176986633747,-5.995580327312834
603,12.540880651398377,0.2614531892729363
604,12.278538154593859,0.14642774778021536
605,12.009513382890258,0.0365434931687897
606,10.348624663346566,-5.958552074738895
607,11.323032293515544,-0.15769529751718073
608,10.99623509105743,-0.22216661545215993
609,10.732747486625442,-0.26513024236123156
610,10.070189224690182,-6.162569005773089
611,9.764188929061408,-7.274009530305753
612,5.0096737689902735,-6.754734121653681
613,-7.3374564686888,-11.006494838002086
614,-11.438559911008179,-7.714323115840537
615,13.30757516226714,-6.440340836212031
616,-5.964103808571544,8.388725377126663
617,-2.7546717841979595,2.4375424513578183
618,1.4221929338222112,1.7088203182486492
619,-1.7719658862616094,6.600442730840899
620,2.7897411196016217,-10.56171829744836
621,7.796182724320132,2.7357722413309666
622,2.6615638749285844,-10.70158800422115
623,2.429961045625587,-10.488769894796636
624,1.2471643989725305,-3.509514109111432
625,-2.3441274526028137,-1.3595527208756246
626,-0.908580257642047,11.836278790880835
627,-0.2795189361902719,-9.954905136267701
628,6.7823985887165685,-7.747567945188307
629,-11.318308061883172,-8.464844528812883
630,-10.965393896701194,4.602338968798749
631,-10.724339493015245,5.1528886308477
632,14.373814194765576,-4.467271924955708
633,-1.3430765985181357,12.966435102745265
634,-8.515409977045765,3.737337659516321
635,-1.0104626206493845,12.61301526077051
636,-7.069070209190888,-10.800720901195756
637,2.545839043531864,-10.763122650660755
638,-1.9313848649808703,13.4844097213968
639,-2.900903808922338,13.809729566256465
640,-2.7115600401721665,6.92172491544828
641,0.2685641547778399,8.003606908696115
642,1.453668945499818,-0.28317795443839133
643,1.8589401482267194,-10.253856802981291
644,-7.015455071616969,2.159349026809068
645,13.453309455010302,0.6748067413430582
646,6.441552161195827,-3.274384910960793
647,6.558396950476383,-11.75535037779428
648,8.672324039245439,5.064290299610365
649,-4.101939608109896,-11.331003286628205
650,-9.654386322041672,-6.67126135076429
651,13.377440492658021,0.6431694896393108
652,13.364720063513294,0.6376053334493882
653,-2.872158790584387,2.0740612009827406
654,11.023411122998889,-5.004729542161694
655,-5.7111487317045375,-11.524499950840598
656,-5.68693994593642,-12.68043914549207
657,-3.242484123321995,1.5586861168185457
658,-10.219828018979925,-6.668646309174648
659,-6.773933128492323,-11.400989433008078
660,-3.6503560699563455,-11.729507483104754
661,10.701866243749752,-5.508182913946506
662,12.15485812428685,0.09302094755692057
663,5.942333559546002,-4.587878481299779
664,11.43379595372649,-0.13256201292609102
665,11.053927900415367,-0.21191726859953866
666,10.766352899606598,-0.26014534950072543
667,10.540581995728584,-0.2920715978171302
668,10.608352663038367,-5.491823565852161
669,-2.954944942643286,2.1804341572095174
670,-3.2151236341926985,-10.502636645773109
671,-1.927080668474707,-1.6362262634956857
672,2.78233083127888,-3.9850130955470964
673,-2.058215241176728,-0.5906079904233258
674,8.5228853619032,1.2964126676875964
675,-6.0050898836366216,-11.49500640178655
676,2.811387976807049,-1.4728666945514806
677,0.3583144510550625,7.467384333719618
678,0.10490333817055754,-10.503861108597047
679,0.39074705946062,-11.178907217528891
680,-0.02163411535086747,-3.460711338123952
681,-0.4454439366864806,-3.5621298736240536
682,0.43228804461189935,-8.689019353379226
683,0.8934338502866767,1.9939703589568534
684,5.864647213338289,8.92213537006034
685,5.810784668119948,8.79692708826715
686,-10.578487552505853,5.59016647744816
687,2.607715896941588,0.2237163591983314
688,-10.619875278473922,6.899330358805019
689,6.951775797220058,1.9443760511151453
690,7.179270129106533,9.779143944536731
691,-11.396283730048776,5.611677963996695
692,-5.316245868646878,-3.9020553110025364
693,-0.05457361506089844,7.561772381977087
694,-0.9282765069768673,7.664544664146635
695,0.8569238138679294,5.771018380328418
696,-0.8949877924342095,4.4465546492959795
697,-11.141370035528581,5.348575452029702
698,-2.708937206751283,6.983996617227991
699,-3.127517342465359,14.00241593697273
700,2.2406015948229574,-3.7375712598568027
701,6.7836363285661925,-7.270404276443797
702,6.8498248217211435,-8.006914808136335
703,6.692638987980279,-7.325487150250346
704,13.466071727578386,0.6799432261888348
705,13.455940009996585,0.6758856473755258
706,-10.182249780778594,-9.416202927452295
707,-6.483858699248365,-12.625653718001825
708,-3.081876372135929,-1.4737882489097982
709,7.992939089800928,2.7213096985205047
710,8.10812974379492,2.935867847012795
711,-2.7648008413657226,2.064326620271857
712,-5.801038601501263,-11.48327178198655
713,-11.106613246797574,-4.156187015604197
714,11.249870626858304,-4.175538893578585
715,13.313639164787798,0.6147802062843364
