x-tsne,y-tsne,sample_index
-13.432663601342988,-9.206498175665072,716
4.604539612911224,-8.667432637805078,3211
-12.195856527099183,9.46840064648037,2862
8.980101898614079,19.107557766993526,1647
7.9817950293709234,2.8563942490556262,591
-0.4019668234302951,11.72656018072667,996
-16.550705294682317,-5.684077577604829,2428
17.64344676527793,3.146758163556608,1259
6.702619750887447,-8.159966249018897,3373
3.69478009061503,9.098822481571013,2056
-4.8337562256798545,6.120303026482838,1863
-12.426876611740985,3.887752630616876,3445
10.595602321031775,1.6632587533361658,2749
-5.301295787874957,9.444550307809266,1891
8.92465961177738,19.220602146833865,1859
-14.805271330411891,4.459561306649513,1668
-4.896293747975471,-9.419543905571377,2372
-8.606046444056803,10.318650865375236,921
5.895048373721082,-10.83824901295101,3969
-18.502142877520782,-5.326092028359589,3399
0.47232124850430934,2.1817897410231346,600
20.638326878130407,0.7441947953449679,1673
-13.731032171338526,4.459199874300024,3248
5.979824747476568,-12.829233921981993,4124
-11.659385736507692,3.74096748526865,1420
12.028499465296436,-14.076186217330676,2633
-6.4433810840931365,-9.213254310550468,3936
3.716001324463692,9.00066496269463,3405
-12.976647558727114,-11.006003975474881,234
11.040112292368041,-14.214554619298573,4126
-13.521000041918569,2.0560147677501237,679
-0.18016703916423374,8.961343993138188,1143
8.276426729360471,11.098899804025026,159
7.137230440325598,13.255189299573383,498
17.181104084737843,3.1630102741838275,2489
1.9099126324892692,6.783363553419746,1246
-7.304633619068883,-2.7744194684090377,2889
11.732334991054847,0.9523031714108393,3552
0.35856944777630245,5.636598838588304,2452
-16.68815522126388,-7.019333665089525,4161
11.616092957609288,-11.901095092596693,2376
-3.882824015655533,-1.6685519285654167,683
-10.372968358312932,10.93747250835383,2866
12.085544189103837,-5.816338281695487,3036
-1.3977738324922742,-16.829894454773445,3380
-17.8738426069272,-1.2285936249542133,2346
5.375361042233715,-14.78647216256819,3027
-5.838214822712445,-6.519405708099718,82
-7.32674709396382,-4.872062581075845,1728
-7.372474049596869,-4.078785856814308,55
-11.461479508001945,9.058957195502243,1559
0.4948812523513504,0.9783516062984043,3870
1.9325969606605973,12.651202394781027,3919
-5.432787669899269,-6.721959613743373,1379
11.720047090053745,0.92420030739428,3610
8.284753164012814,-16.056717949595384,2546
-12.966791225872846,4.129499502717991,3443
7.938891773840634,-6.640697996075546,3737
17.216384489396454,3.28586839076458,2592
-1.4254036265471812,8.582025208386671,1182
6.72773025109599,-15.245142243565072,2900
-6.9008965231261525,-6.864905621297406,1937
7.03524540908195,18.982164746946026,3417
-13.14441301532974,-10.932301777722923,267
9.894715770763355,-11.128340005037213,74
13.142096145006162,-9.478157368333932,3962
9.529544657057627,-9.048577155394671,2523
-4.856132773776273,5.996630813188454,3696
-13.436470421357997,-9.404114948291266,665
10.596120219230286,1.6637287799723757,2997
14.748078593474325,-9.507995136516307,927
5.158125794177998,-2.5600351963883434,2785
-10.80701033811432,5.090661397406535,729
8.740558215006654,19.042377248385762,326
10.227029935296356,-10.293126580081376,2236
-7.3005396712854616,-2.2509990612111865,2162
10.914582959037013,17.604105453820555,595
8.072089117997995,3.160223954989981,532
11.699461018097422,0.874293209836445,3692
-13.12506473921654,-8.799848737777927,827
-5.511551013392033,-9.49971920956807,1627
-6.303557477859241,-9.2356231980259,1220
-1.2770796630152197,0.9700933474105048,382
-4.513261356448936,-8.179465161047036,3857
-12.58391897259454,9.951611957980381,2769
17.94372429245143,-0.5878127388430403,4107
-4.326299000584593,-2.2664202814711714,900
9.485318950980014,-1.8655273248220823,2161
1.7437185989660622,-11.533732084016965,3264
10.133711945710603,-15.25478193198658,4152
7.720056862776975,-7.021283556672435,3704
0.8237978834153252,13.195392432267022,1615
-13.045371208126868,-11.016220983753241,236
-13.47211415163544,-9.663293007586788,601
7.864460060216503,19.014351416816464,3806
-4.2687173783039425,-9.295831428935555,3328
-16.03682679388541,-5.833719180209047,2204
10.595997028262946,1.6636353062254048,2947
-0.2958333443803127,-8.065335925702595,953
-10.921105673677745,8.758234395575947,1455
11.751203404759076,0.9991502500855363,3449
0.5040042034335778,5.117082106761174,2919
8.674939018999506,18.97498348084043,3680
8.366651080011987,-16.278981630240224,1201
-5.183680192381354,-7.156533537320768,1468
2.870996888333437,-5.622686888918706,1027
12.231376757127867,-8.699938100858423,465
5.600934417282742,-15.848926775405042,3254
-0.3324197852289912,0.8326356459574541,135
12.42578776401591,-6.820245725130743,1285
4.954942693281865,-8.346997771836351,3221
18.772951708492226,1.6688985163257504,1448
-16.54864301514748,-5.689316041789007,2640
0.9628322237677776,-5.311692457019479,951
2.0970228196782124,7.509582217240365,3814
4.977512784559559,10.217404692093629,5
-7.404093946640386,-4.755824507614158,2420
3.208618165003685,-6.191887065777794,702
-18.438762360137623,-3.8856585680960554,2180
17.645680891271365,3.149216718829435,1318
5.71732647648846,12.539558563939137,1422
6.697686957205179,-3.9925341392238662,2479
6.048965510062841,-12.873833386812967,2550
-16.023931116087542,-5.833681769840478,2010
2.3813793503922356,-11.30046166725794,3534
5.159955248498332,-13.29963531719987,3309
3.5352958054757626,8.721652095558177,2534
-12.917033809232436,4.065625713496013,1624
7.784160353890049,11.963227848271963,556
6.971347987099751,-15.40043389156022,3311
9.842733171100534,2.1767301699854205,4115
9.579954654823663,-15.310471059972222,873
1.6921516245924206,-7.16545308666766,861
3.400522435780993,-9.441624983197432,3628
3.719863160032306,9.049287820999359,3554
0.32847551696189065,0.6013736211757416,857
11.727293812806199,-13.682628211847673,2603
-6.816920133471899,-0.42549972735837926,518
-2.5146092242744404,-17.040791533684462,3964
3.4704028821925252,9.02050522899694,3508
0.9968254979322055,-5.376778700910867,447
-1.665140421037992,-16.94591924684665,3084
-0.318192759834499,5.271735263423099,1509
4.042005951797128,6.018801493146373,2928
-12.40488412642274,3.896094890871809,2824
-4.176293620545147,-7.922710823721929,524
3.7705302857988428,8.419127193485354,578
1.40561232587191,11.330504035034526,1424
-13.475010142929925,-9.651812901718971,604
1.5486277602097491,13.180797955523598,3777
-5.809798304724235,-4.9705601117872416,2025
-16.046499017450728,-5.8334651362478365,2342
10.91995956892789,-12.805424741852573,153
-0.6341063160628724,-12.266254394089097,229
13.634303240266888,-9.798436429392977,1947
7.894603814179739,-6.880449298365228,2728
-14.625229248272793,4.74574021310337,1649
-7.385847077283765,-1.824995173489664,2805
6.709239759964925,12.16971260709824,3767
-2.549582979099895,-16.924428143920096,2816
-0.41709175526960635,-8.546524014968352,1732
-7.806966223029376,-1.5820241411183569,124
9.830648358811743,7.49239870150386,2066
