x-tsne,y-tsne,sample_index
-0.8122054397488504,-14.643856360549531,716
7.686876963937468,-9.120977007117036,3211
0.28738702388188186,-5.582836507009574,2862
-11.081988607400865,0.9070832216736042,1647
-0.9691512495332881,-13.382681470183533,591
-6.374940356263992,-4.791682135128947,996
0.37894715781045857,-13.765961621053917,2428
-4.231256484889151,-12.600159132798975,1259
8.709217030636525,-9.814925388217459,3373
-7.961491977135235,-6.585754094415936,2056
4.943476076604994,0.4354714855905968,1863
-10.535832080650414,-3.0780649531408826,3445
-1.7771373902134113,-13.87494016647959,2749
2.6789052272738565,1.5054155452807343,1891
-11.101592546467177,0.8567844477865667,1859
-10.262443381669495,-1.877817152835615,1668
6.813792653021675,-7.044513564543796,2372
7.9290471893253,-13.423898437769882,921
9.976879113486202,-9.315390591302942,3969
0.6076432019067508,-14.778198741936906,3399
2.126085830263293,-13.008679245864085,600
-5.502374642548452,-12.86728947476849,1673
-10.565823398888579,-2.38181782416498,3248
11.13062382846038,-8.341580015132296,4124
-10.033102156056339,-3.2600944746274987,1420
11.42326493880604,-6.69986586277458,2633
9.373704764336008,-6.797938808711817,3936
-8.015569280726673,-6.5844528240925655,3405
-0.8098186716793333,-14.658643032774021,234
11.894957960768512,-6.2129020468857705,4126
-9.415961998215007,-2.272812464011058,679
-6.417599018754703,-4.34961131592589,1143
-5.821122363170545,-8.67796479419502,159
-7.351451535692768,-9.306527763930172,498
-3.782529399192314,-12.430696615993666,2489
-8.717703957900383,-5.428256894492256,1246
6.3148649851321865,-4.868669210401654,2889
-2.280539759082317,-13.622812975252927,3552
-9.180858336533447,-4.554000362274467,2452
0.16660941193786205,-15.50617391082555,4161
11.561645876836133,-5.474406324178219,2376
3.7297131554142045,-4.95552189988063,683
-7.2914182005523305,-0.9191418697311228,2866
8.502621863308562,-11.78498586682473,3036
-4.627347097336919,-10.217471918757619,3380
-1.472910226922524,-16.101876347693835,2346
11.937151242639882,-8.337131169124117,3027
7.396576602471892,-6.730368494981862,82
7.305028107445728,-5.670288434017087,1728
6.830029417479752,-5.253755893156743,55
0.034620677765726936,-5.084094767078001,1559
2.772822703410885,-14.35322801414222,3870
-6.106791858413502,-6.46502507933573,3919
7.360668013070847,-7.046770501354162,1379
-2.280667898579627,-13.622774522724376,3610
12.65078110693948,-7.1550971065576885,2546
-10.60934496298323,-2.8275004765784106,3443
-2.9455018845123924,-10.778492731194143,3737
-3.782344842709614,-12.424307895268589,2592
-5.958563023395068,-3.4522643684691037,1182
