x-tsne,y-tsne,sample_index
1.6197837117693172,-3.0397019769471845,0
1.622719748031505,-3.0384143832928237,1
1.6246527069446195,-3.0376005006019633,2
1.634256671659298,-3.0394025112333445,3
1.6019291201164174,-3.0524255185977593,4
1.3469897120405363,-3.208776954683539,5
1.6196963863546197,-3.0507252286460185,6
1.2016537599846369,-3.2872554997934493,7
1.6212417195292619,-3.0410709577245303,8
1.6433476001852532,-3.0312415425518435,9
1.6494200213641084,-3.0278184612432986,10
1.649194459557409,-3.023909906720772,11
1.653380214824618,-3.0265010138510076,12
1.6527796355971671,-3.021910066486776,13
1.6400925953156347,-3.034218693327507,14
1.63811924110156,-3.0403589447719748,15
1.652263565083307,-3.0279011553908606,16
1.67065560402657,-3.0175967828594468,17
1.6444438730373825,-3.0327793140548422,18
1.6709905747477825,-3.012255463445175,19
1.674099886060324,-3.0111419653211615,20
1.6777109671329309,-3.0097531402217563,21
1.6787098705968235,-3.00949060613665,22
1.6798149774511217,-3.0031825394205818,23
1.6822636022629054,-3.0021460844412586,24
1.668350445908702,-3.021034125799597,25
1.6538318226300548,-3.024315785998438,26
1.6929581185386657,-2.9970149717120926,27
1.695909731247108,-2.9956313413231492,28
1.6784484571109521,-3.005179081662374,29
1.701984503908259,-2.99347319010761,30
1.6700178136132091,-3.0220248905728737,31
1.7084800282589492,-2.989593876432197,32
1.7079842757440926,-2.99070833186886,33
1.7145128460800738,-2.986750071786845,34
1.7168991702238756,-2.985825947181142,35
1.718955046973914,-2.983861888899183,36
1.7246991418085358,-2.981898214554776,37
1.7275221911640897,-2.9806035300813853,38
1.7313169118255585,-2.9787703623514163,39
1.6942208400088121,-2.9938169405561874,40
1.717059652124934,-2.9868562365984506,41
1.7041620838869118,-2.9950190332114026,42
1.7438557183147259,-2.972930138985461,43
1.7408759352231589,-2.9722169666283924,44
1.7507224541488244,-2.9698102797928296,45
1.754296317984744,-2.9680303867705002,46
1.7514369737811017,-2.9697228232424377,47
1.760300398091669,-2.9650563047858327,48
1.763842857208278,-2.962300646862692,49
1.759963491100765,-2.965797239302017,50
1.7706446263442144,-2.960325559922736,51
1.7746788070397288,-2.957662684013135,52
1.7802665323706377,-2.9548206160093873,53
1.7844056051438748,-2.953611626205834,54
1.7875470270050247,-2.9524844111164166,55
1.790121004050751,-2.9509441501183376,56
1.722977531295948,-2.987486921782049,57
1.7522958323557465,-2.9710885330695955,58
1.7498413518744917,-2.972605542994339,59
1.807299006771773,-2.9437268328323474,60
1.8088431863017371,-2.941635840940585,61
1.8169604797354966,-2.9394366707402155,62
1.8070588236617735,-2.9442527260228473,63
1.8253204425442928,-2.9366116920212164,64
1.8273845581143946,-2.9351686127273693,65
1.833080522904259,-2.931738283025469,66
1.8366844453070652,-2.9306420667990243,67
1.842161752465867,-2.9285484619689757,68
1.8443283829568273,-2.9268475042404765,69
1.8500508171862728,-2.924826356275182,70
1.8399091031725356,-2.925557319813089,71
1.8478175115720414,-2.923460561842267,72
1.85912822702981,-2.919289214111554,73
1.8692845622226013,-2.9163209679922746,74
1.8272547820559923,-2.937512268911352,75
1.8769629941089567,-2.912694604107945,76
1.8830250327258737,-2.9100673229902827,77
1.8798762621140428,-2.909261466021833,78
1.8869128039536864,-2.906215613078978,79
1.8943406477852014,-2.904351816196834,80
1.9007801490728133,-2.901347626971801,81
1.901897713384525,-2.89970779573797,82
1.9095070893083872,-2.8968311077535835,83
1.8903459369165334,-2.9084110277424395,84
1.9201109367969174,-2.892584037457762,85
1.9246766485740874,-2.8904887333916895,86
1.927838542579204,-2.8887468496003477,87
1.9276879183253905,-2.888497907670071,88
1.871508047751024,-2.918623382875215,89
1.8729514892828016,-2.918164777079222,90
1.9287099900691833,-2.883326171404523,91
1.922632859590842,-2.8904619504668356,92
1.9508194888296309,-2.875763643071406,93
1.9640939467501393,-2.87257708737457,94
1.8910008859770968,-2.91063921123011,95
1.9533168716865672,-2.879214167882601,96
1.9799754847137587,-2.8657168492721343,97
1.973030031682414,-2.8646438682754383,98
1.9601184894170711,-2.8743070940183344,99
1.9934543390664192,-2.8591300809519113,100
1.9934347442752838,-2.857418644030283,101
1.9978457316919997,-2.8547949681968148,102
1.9880922250301647,-2.861130388293993,103
2.0156017410742817,-2.848620807659917,104
2.022787767266334,-2.845749658873337,105
1.9930659409943563,-2.8611034084358287,106
2.0318752888855944,-2.841582501406651,107
2.033999979664749,-2.840608363229651,108
2.0418372225858348,-2.8366816224359397,109
2.038276878539314,-2.8390714465497333,110
2.034866558896863,-2.83334838668048,111
2.033828951282121,-2.8311938016951155,112
2.0388469599629655,-2.828936773851083,113
2.0469895994093155,-2.825977806398103,114
2.069432874629662,-2.823947712318215,115
2.0728113617286343,-2.8219727627978854,116
2.0343437653252985,-2.8385788846702997,117
2.088430032667485,-2.8161477936703094,118
2.0530855427476973,-2.8319710487981817,119
2.1006642527193193,-2.8108052787338984,120
2.104381582012313,-2.808898106517731,121
2.1072371600449893,-2.8062691293709805,122
2.1134183306542242,-2.8047989710981116,123
2.11146187114875,-2.8019066845758416,124
2.1153334231158527,-2.7991912096738587,125
2.1289267658166753,-2.7962424947701185,126
2.1398987825475673,-2.7934193467419717,127
2.133647089945078,-2.7971602000049893,128
2.137449156681458,-2.7949806560338923,129
2.1519087935755805,-2.7872844464149416,130
2.1485942701163947,-2.784730450990892,131
2.1570924056490797,-2.7811049792741667,132
2.153312901641535,-2.7784325979529605,133
