x-tsne,y-tsne,sample_index
14.01361817443745,-18.8813310403628,716
-13.012073442919968,3.2327178730351944,3211
-8.810508371320736,18.709883271989312,2862
10.22088028317387,1.4155259254966468,1647
14.417055359121692,19.647847715867737,591
11.99079316669238,5.93318804094197,996
-12.79115046485054,-21.314906794257166,2428
-20.6339732285434,2.437585653561853,1259
-14.821637264104224,2.755135606727334,3373
19.91726583653577,6.248617457352063,2056
10.119954606996254,-18.059423725799377,1863
-6.7556635666612435,5.7602586007939705,3445
8.514521016074543,18.796080225595443,2749
9.629399409815337,-14.720213711220758,1891
10.29500662117532,1.3000755630137548,1859
-6.830550243394137,10.148106693632071,1668
11.686775170014972,-6.226266741538013,2372
-12.022441849908905,13.780365075227365,921
-10.805927864484426,-0.20978183327877634,3969
-19.292351555688686,15.052696491693847,3399
-1.5492195164290479,16.98799129321861,600
-10.632004457485452,28.52610055447798,1673
-6.655499433741623,8.466887792739566,3248
-9.471189190073742,-2.7735966187974563,4124
-6.526444571554267,4.39320075782955,1420
2.6813980079573145,-14.996427062256494,2633
10.973242410116187,-5.355337886612638,3936
19.936516292360864,6.1947067327331,3405
17.70347924593257,-14.048631225900772,234
1.4886663718473607,-16.119361248860255,4126
6.974066193876482,8.503539730427452,679
6.39211255895254,14.922494811840746,1143
-0.02864021675336111,15.81553830527322,159
-1.4159153936930697,12.580834867655948,498
-21.29895374564255,4.430057716048719,2489
16.786725325181415,4.771063183818646,1246
7.35648720104458,0.7215204802326926,2889
20.751237249398894,-6.618849306107796,3552
9.648530320750236,-10.183029872616737,2452
-12.068806663033655,-19.445909981916362,4161
0.6088588966138704,-21.26605176107975,2376
3.5485102946583886,-0.4634298231154474,683
-13.109799445102519,10.61137748493662,2866
-0.4023627604392557,-6.861195166026128,3036
17.223438621550287,11.855572207921655,3380
-24.764484294008188,-2.1368916679680616,2346
-4.366908855242787,-9.029983994214536,3027
14.210827202748304,-1.5793966237592505,82
12.171224868855884,-0.8701585808664095,1728
11.353054137265577,-0.75875000138326,55
-9.396581535077981,17.773952052148807,1559
-3.9078926226253374,18.16084187690687,3870
11.855189356934737,8.30439116649771,3919
14.674700651248811,-1.6652320684054431,1379
20.317227799006307,-6.811393399460889,3610
-2.5809373667499953,-13.510820767825246,2546
-6.588828663689867,7.067304194758365,3443
-16.579962284317496,4.853625252271321,3737
-21.526227288071986,4.457314653747832,2592
5.374204564045422,16.78641994669282,1182
-2.5039607485170277,-10.95520287576926,2900
13.025543899677068,-2.087101272532667,1937
-14.32357242707821,-14.290763471173465,3417
17.594844742345984,-14.201263042077967,267
-2.5959996468235813,-20.518070973730488,74
1.1071415502360833,-10.517147403615596,3962
-10.15483487705756,-9.935050893460122,2523
4.042915763807411,-17.99530618466041,3696
14.796274543795196,-18.185964791421963,665
8.52454775406976,18.7981197332607,2997
0.7422720248295427,-22.744397723978672,927
-5.455552675776321,21.165203164184383,2785
-3.503906996346158,4.879482539512766,729
9.874380764488352,1.4068296600825998,326
-2.11064088566054,-21.263642455023316,2236
6.947969966553567,0.6648557296804344,2162
9.220759108806252,4.5265458596537895,595
14.677905038282237,19.17418254884867,532
20.139087736219608,-7.172265869115153,3692
13.028244880338969,-19.9877695253884,827
11.438714838775613,-5.961028639307605,1627
10.961452423552318,-5.495850953755488,1220
-16.012474385801653,17.079344898898462,382
14.210839902816065,-5.756924124558157,3857
-8.136447361790783,19.421787516499222,2769
-8.396329723906973,24.985616358279483,4107
5.920529596878568,-2.4216861765988718,900
-1.0812632098642414,1.4577778062446503,2161
7.9864163974214195,-6.292037044918523,3264
-0.43122948996860677,-15.362348002166646,4152
-16.177138639086554,4.732010915947113,3704
10.408075243491549,7.986991797199689,1615
17.66702016809643,-14.099412920894002,236
15.395711862480505,-17.58645783863283,601
3.1267536334223864,-3.455631790599933,3806
12.991700804418821,-6.619698040143364,3328
-11.245737659339781,-21.073657565008382,2204
8.522575093526848,18.79771635768107,2947
-18.362618792387195,-5.327858233798397,953
-9.721596330893924,17.205993436305093,1455
20.930805225697803,-6.50525188376913,3449
10.331692027760917,-10.844774784901777,2919
9.674956868024566,1.4511837442861955,3680
-2.8626680968248386,-13.79275406406886,1201
15.259444045605635,-2.136704191354275,1468
-14.366910939016126,-4.264224945589704,1027
